SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;
1300 ;2:10,10 ;5870 ;49 ;76;80;0,762 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,1 ;-1 ;4,52 ;33,7 ;0 ;0 ;
1300 ;2:10,20 ;5623 ;49 ;76;81;0,699 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;4,50 ;32,0 ;0 ;0 ;
1300 ;2:10,30 ;5692 ;49 ;76;81;0,724 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;4,48 ;32,5 ;0 ;0 ;
1300 ;2:10,40 ;5175 ;49 ;75;85;0,633 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;12,0 ;-1 ;4,63 ;29,0 ;0 ;0 ;
1300 ;2:10,50 ;4294 ;49 ;75;89;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,69 ;12,1 ;-1 ;4,34 ;29,2 ;0 ;0 ;
1300 ;2:10,60 ;3662 ;48 ;75;91;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;12,0 ;-1 ;4,06 ;25,8 ;0 ;0 ;
1300 ;2:10,70 ;3390 ;48 ;75;92;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;12,1 ;-1 ;4,12 ;23,6 ;0 ;0 ;
1300 ;2:10,80 ;3269 ;48 ;75;92;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;6,66 ;23,2 ;0 ;0 ;
1300 ;2:10,90 ;3271 ;48 ;75;92;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,7 ;-1 ;6,82 ;23,2 ;0 ;0 ;
1300 ;2:11,00 ;3164 ;48 ;75;92;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;6,75 ;22,9 ;0 ;0 ;
1300 ;2:11,10 ;3150 ;48 ;75;92;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;6,89 ;22,9 ;0 ;0 ;
1300 ;2:11,20 ;3385 ;48 ;75;92;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;7,61 ;23,6 ;0 ;0 ;
1300 ;2:11,30 ;3169 ;47 ;75;91;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;6,63 ;22,7 ;0 ;0 ;
1300 ;2:11,40 ;2741 ;40 ;75;90;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;5,55 ;20,9 ;0 ;0 ;
1300 ;2:11,50 ;2837 ;37 ;75;88;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;5,55 ;21,3 ;0 ;0 ;
1300 ;2:11,60 ;3086 ;38 ;75;88;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;5,99 ;22,3 ;0 ;0 ;
1300 ;2:11,70 ;3043 ;51 ;75;94;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;12,0 ;-1 ;8,74 ;23,0 ;0 ;0 ;
1300 ;2:11,80 ;2702 ;57 ;75;94;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;7,99 ;22,4 ;0 ;0 ;
1300 ;2:11,90 ;2742 ;58 ;75;94;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;8,24 ;22,4 ;0 ;0 ;
1300 ;2:12,00 ;2992 ;77 ;75;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;10,93 ;23,7 ;0 ;0 ;
1300 ;2:12,10 ;3342 ;96 ;75;96;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;12,57 ;23,8 ;0 ;0 ;
1300 ;2:12,20 ;3637 ;65 ;75;85;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,9 ;-1 ;7,81 ;25,5 ;0 ;0 ;
1300 ;2:12,30 ;4187 ;16 ;75;72;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,45 ;11,8 ;-1 ;6,87 ;29,5 ;0 ;0 ;
1300 ;2:12,40 ;4766 ;47 ;75;89;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;11,7 ;-1 ;11,11 ;28,5 ;0 ;0 ;
1300 ;2:12,50 ;4342 ;88 ;75;96;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,8 ;-1 ;15,56 ;29,2 ;0 ;0 ;
1300 ;2:12,60 ;3751 ;93 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;12,0 ;-1 ;6,31 ;26,9 ;0 ;0 ;
1300 ;2:12,70 ;3515 ;97 ;75;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,0 ;-1 ;6,27 ;24,1 ;0 ;0 ;
1300 ;2:12,80 ;3119 ;94 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;5,25 ;23,8 ;0 ;0 ;
1300 ;2:12,90 ;3036 ;97 ;75;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;8,66 ;23,7 ;0 ;0 ;
1300 ;2:13,00 ;3137 ;93 ;75;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;9,39 ;23,8 ;0 ;0 ;
1300 ;2:13,10 ;3198 ;95 ;75;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;9,93 ;23,8 ;0 ;0 ;
1300 ;2:13,20 ;3100 ;95 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;9,66 ;23,8 ;0 ;0 ;
1300 ;2:13,30 ;3012 ;95 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;9,43 ;23,7 ;0 ;0 ;
1300 ;2:13,40 ;2908 ;93 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;9,24 ;23,7 ;0 ;0 ;
1300 ;2:13,50 ;2829 ;93 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;9,20 ;23,6 ;0 ;0 ;
1300 ;2:13,60 ;2658 ;96 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;8,86 ;23,5 ;0 ;0 ;
1300 ;2:13,70 ;2685 ;96 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,7 ;-1 ;9,08 ;23,5 ;0 ;0 ;
1300 ;2:13,80 ;2620 ;92 ;75;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;9,05 ;23,5 ;0 ;0 ;
1300 ;2:13,90 ;2514 ;95 ;74;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;8,82 ;23,5 ;0 ;0 ;
1300 ;2:14,00 ;2651 ;94 ;74;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;9,46 ;23,5 ;0 ;0 ;
1300 ;2:14,10 ;2510 ;95 ;74;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;9,13 ;23,5 ;0 ;0 ;
1300 ;2:14,20 ;2652 ;96 ;74;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;9,79 ;23,5 ;0 ;0 ;
1300 ;2:14,30 ;3002 ;98 ;74;97;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;11,23 ;23,7 ;0 ;0 ;
1300 ;2:14,40 ;3454 ;96 ;74;97;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;14,54 ;23,9 ;0 ;0 ;
1300 ;2:14,50 ;3756 ;97 ;74;96;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,45 ;11,9 ;-1 ;14,39 ;27,2 ;0 ;0 ;
1300 ;2:14,60 ;4263 ;93 ;74;96;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;15,11 ;29,3 ;0 ;0 ;
1300 ;2:14,70 ;4754 ;92 ;74;95;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;14,98 ;28,4 ;0 ;0 ;
1300 ;2:14,80 ;5148 ;93 ;74;95;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,46 ;11,9 ;-1 ;14,89 ;28,4 ;0 ;0 ;
1300 ;2:14,90 ;5328 ;95 ;74;95;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;13,79 ;29,1 ;0 ;0 ;
1300 ;2:15,00 ;5622 ;98 ;74;95;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;13,78 ;30,3 ;0 ;0 ;
1300 ;2:15,10 ;6311 ;96 ;74;95;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,7 ;-1 ;13,54 ;33,3 ;0 ;0 ;
1300 ;2:15,20 ;7040 ;85 ;74;94;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;11,03 ;37,2 ;0 ;0 ;
1300 ;2:15,30 ;7793 ;87 ;74;91;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;12,41 ;43,2 ;0 ;0 ;
1300 ;2:15,40 ;8624 ;92 ;74;89;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,7 ;-1 ;14,49 ;43,1 ;0 ;0 ;
1300 ;2:15,50 ;9498 ;95 ;74;87;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,8 ;-1 ;14,67 ;41,9 ;0 ;0 ;
1300 ;2:15,60 ;10399 ;88 ;74;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;15,09 ;42,5 ;0 ;0 ;
1300 ;2:15,70 ;10146 ;75 ;74;77;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;12,28 ;40,6 ;0 ;0 ;
1300 ;2:15,80 ;9346 ;66 ;73;71;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,8 ;-1 ;4,04 ;41,5 ;0 ;0 ;
1300 ;2:15,90 ;8915 ;58 ;73;63;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;3,52 ;40,8 ;0 ;0 ;
1300 ;2:16,00 ;8445 ;45 ;73;54;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;2,74 ;39,0 ;0 ;0 ;
1300 ;2:16,10 ;8109 ;38 ;73;50;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;2,41 ;37,8 ;0 ;0 ;
1300 ;2:16,20 ;7609 ;32 ;73;44;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;2,16 ;34,7 ;0 ;0 ;
1300 ;2:16,30 ;7402 ;19 ;73;38;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,01 ;30,7 ;0 ;0 ;
1300 ;2:16,40 ;7236 ;19 ;73;41;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,10 ;32,5 ;0 ;0 ;
1300 ;2:16,50 ;6898 ;19 ;73;46;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;2,19 ;36,0 ;0 ;0 ;
1300 ;2:16,60 ;6436 ;19 ;73;51;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;2,39 ;37,6 ;0 ;0 ;
1300 ;2:16,70 ;5778 ;19 ;73;57;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,51 ;35,9 ;0 ;0 ;
1300 ;2:16,80 ;5360 ;19 ;73;60;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;11,9 ;-1 ;2,56 ;32,7 ;0 ;0 ;
1300 ;2:16,90 ;5134 ;19 ;73;62;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;2,71 ;30,5 ;0 ;0 ;
1300 ;2:17,00 ;4956 ;18 ;73;61;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,8 ;-1 ;2,65 ;29,5 ;0 ;0 ;
1300 ;2:17,10 ;4889 ;18 ;73;60;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;12,0 ;-1 ;2,60 ;29,6 ;0 ;0 ;
1300 ;2:17,20 ;4800 ;18 ;73;59;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;12,0 ;-1 ;2,56 ;29,6 ;0 ;0 ;
1300 ;2:17,30 ;4647 ;17 ;73;56;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;12,0 ;-1 ;2,41 ;29,7 ;0 ;0 ;
1300 ;2:17,40 ;4498 ;16 ;73;53;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,27 ;29,7 ;0 ;0 ;
1300 ;2:17,50 ;4426 ;14 ;73;50;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;12,0 ;-1 ;2,16 ;29,6 ;0 ;0 ;
1300 ;2:17,60 ;4405 ;13 ;73;48;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,08 ;29,6 ;0 ;0 ;
1300 ;2:17,70 ;4691 ;12 ;73;44;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,9 ;-1 ;2,02 ;29,5 ;0 ;0 ;
1300 ;2:17,80 ;5214 ;12 ;73;38;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;12,0 ;-1 ;1,96 ;29,8 ;0 ;0 ;
1300 ;2:17,90 ;5760 ;11 ;73;33;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;1,70 ;28,8 ;0 ;0 ;
1300 ;2:18,00 ;6241 ;11 ;73;31;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;12,0 ;-1 ;1,66 ;28,6 ;0 ;0 ;
1300 ;2:18,10 ;6710 ;11 ;73;30;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;11,9 ;-1 ;1,65 ;28,2 ;0 ;0 ;
1300 ;2:18,20 ;7040 ;12 ;73;35;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;12,0 ;-1 ;1,84 ;29,8 ;0 ;0 ;
1300 ;2:18,30 ;7067 ;20 ;73;38;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;12,0 ;-1 ;2,01 ;30,7 ;0 ;0 ;
1300 ;2:18,40 ;7102 ;20 ;73;37;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;1,95 ;30,4 ;0 ;0 ;
1300 ;2:18,50 ;7148 ;20 ;73;36;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;1,89 ;30,1 ;0 ;0 ;
1300 ;2:18,60 ;7273 ;20 ;73;35;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;1,84 ;29,8 ;0 ;0 ;
1300 ;2:18,70 ;7951 ;20 ;73;32;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;1,68 ;29,0 ;0 ;0 ;
1300 ;2:18,80 ;8761 ;20 ;72;30;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;1,87 ;29,1 ;0 ;0 ;
1300 ;2:18,90 ;9241 ;26 ;72;35;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;2,00 ;30,8 ;0 ;0 ;
1300 ;2:19,00 ;9031 ;28 ;72;37;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;2,04 ;31,4 ;0 ;0 ;
1300 ;2:19,10 ;8782 ;28 ;72;38;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;2,08 ;31,7 ;0 ;0 ;
1300 ;2:19,20 ;8300 ;28 ;72;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;2,14 ;32,9 ;0 ;0 ;
1300 ;2:19,30 ;8209 ;28 ;72;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,12 ;32,1 ;0 ;0 ;
1300 ;2:19,40 ;8593 ;27 ;72;38;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;2,09 ;31,7 ;0 ;0 ;
1300 ;2:19,50 ;9532 ;26 ;72;35;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,64 ;11,8 ;-1 ;2,05 ;30,8 ;0 ;0 ;
1300 ;2:19,60 ;10569 ;23 ;72;30;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,9 ;-1 ;2,14 ;29,1 ;0 ;0 ;
1300 ;2:19,70 ;11653 ;20 ;72;34;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,8 ;-1 ;2,20 ;30,8 ;0 ;0 ;
1300 ;2:19,80 ;12694 ;61 ;72;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;4,72 ;44,0 ;0 ;0 ;
1300 ;2:19,90 ;12104 ;71 ;72;78;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;5,06 ;44,0 ;0 ;0 ;
1300 ;2:20,00 ;11398 ;76 ;72;78;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;5,01 ;44,1 ;0 ;0 ;
1300 ;2:20,10 ;8708 ;72 ;72;84;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;5,61 ;42,4 ;0 ;0 ;
1300 ;2:20,20 ;6689 ;81 ;72;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;5,21 ;35,3 ;0 ;0 ;
1300 ;2:20,30 ;5769 ;81 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;5,27 ;30,8 ;0 ;0 ;
1300 ;2:20,40 ;5439 ;81 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,9 ;-1 ;9,34 ;29,5 ;0 ;0 ;
1300 ;2:20,50 ;5737 ;81 ;72;94;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;9,85 ;30,7 ;0 ;0 ;
1300 ;2:20,60 ;5613 ;81 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;10,02 ;30,3 ;0 ;0 ;
1300 ;2:20,70 ;5372 ;81 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,7 ;-1 ;10,66 ;29,3 ;0 ;0 ;
1300 ;2:20,80 ;5349 ;80 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;11,10 ;29,2 ;0 ;0 ;
1300 ;2:20,90 ;5700 ;78 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,9 ;-1 ;11,26 ;30,5 ;0 ;0 ;
1300 ;2:21,00 ;5537 ;80 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;11,78 ;29,9 ;0 ;0 ;
1300 ;2:21,10 ;6277 ;69 ;72;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;11,93 ;33,1 ;0 ;0 ;
1300 ;2:21,20 ;7038 ;74 ;72;90;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;12,66 ;37,4 ;0 ;0 ;
1300 ;2:21,30 ;6430 ;76 ;72;91;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;11,9 ;-1 ;12,66 ;34,0 ;0 ;0 ;
1300 ;2:21,40 ;5894 ;52 ;72;59;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,9 ;-1 ;4,85 ;37,2 ;0 ;0 ;
1300 ;2:21,50 ;6737 ;8 ;72;53;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;4,99 ;38,5 ;0 ;0 ;
1300 ;2:21,60 ;7536 ;57 ;72;86;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;12,19 ;41,0 ;0 ;0 ;
1300 ;2:21,70 ;8333 ;86 ;72;88;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;11,7 ;-1 ;14,56 ;43,8 ;0 ;0 ;
1300 ;2:21,80 ;8962 ;78 ;72;85;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;14,20 ;41,9 ;0 ;0 ;
1300 ;2:21,90 ;6077 ;71 ;72;87;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;4,84 ;33,2 ;0 ;0 ;
1300 ;2:22,00 ;5563 ;30 ;71;61;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;12,0 ;-1 ;2,55 ;34,3 ;0 ;0 ;
1300 ;2:22,10 ;6358 ;27 ;72;60;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;2,62 ;39,6 ;0 ;0 ;
1300 ;2:22,20 ;7225 ;35 ;71;71;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;3,74 ;40,1 ;0 ;0 ;
1300 ;2:22,30 ;6885 ;76 ;71;89;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;5,20 ;36,7 ;0 ;0 ;
1300 ;2:22,40 ;6097 ;76 ;71;92;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;5,12 ;32,2 ;0 ;0 ;
1300 ;2:22,50 ;5841 ;76 ;71;92;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;5,13 ;31,0 ;0 ;0 ;
1300 ;2:22,60 ;4890 ;76 ;71;94;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,9 ;-1 ;5,70 ;28,2 ;0 ;0 ;
1300 ;2:22,70 ;4379 ;75 ;71;95;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,7 ;-1 ;10,00 ;29,1 ;0 ;0 ;
1300 ;2:22,80 ;4140 ;75 ;71;95;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,9 ;-1 ;10,31 ;29,5 ;0 ;0 ;
1300 ;2:22,90 ;3621 ;75 ;71;95;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,9 ;-1 ;10,11 ;25,4 ;0 ;0 ;
1300 ;2:23,00 ;3286 ;74 ;71;96;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,9 ;-1 ;10,03 ;23,7 ;0 ;0 ;
1300 ;2:23,10 ;2376 ;74 ;71;96;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,8 ;-1 ;7,37 ;22,5 ;0 ;0 ;
1300 ;2:23,20 ;1981 ;74 ;71;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;7,34 ;21,5 ;0 ;0 ;
1300 ;2:23,30 ;1720 ;74 ;71;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;7,12 ;20,5 ;0 ;0 ;
1300 ;2:23,40 ;1666 ;74 ;71;97;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;7,22 ;20,3 ;0 ;0 ;
1300 ;2:23,50 ;1698 ;74 ;71;97;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,6 ;-1 ;7,41 ;20,4 ;0 ;0 ;
1300 ;2:23,60 ;1858 ;74 ;71;96;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,9 ;-1 ;7,41 ;20,7 ;0 ;0 ;
1300 ;2:23,70 ;1895 ;74 ;71;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;7,92 ;21,1 ;0 ;0 ;
1300 ;2:23,80 ;1981 ;74 ;71;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;12,0 ;-1 ;8,14 ;21,5 ;0 ;0 ;
1300 ;2:23,90 ;2034 ;73 ;71;97;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;8,40 ;21,7 ;0 ;0 ;
1300 ;2:24,00 ;2111 ;55 ;71;94;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,8 ;-1 ;7,48 ;20,8 ;0 ;0 ;
1300 ;2:24,10 ;2609 ;30 ;71;89;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;12,0 ;-1 ;6,00 ;20,4 ;0 ;0 ;
