"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
85884,1563729741326,9,2.29,0.92,0.63,1.23,0.98,0.81,-0.02,0.52,-0,-3,0,0.81,1445,0,94,40,91,1105,0.0,168,462,60,120.0,0,1,0,280,15,0,0,0,250,250,0,414.87,,,,,,,,,,,,
85904,1563729741346,7,2.29,0.92,0.63,1.23,0.99,0.82,-0.02,0.5,-1,-4,0,0.82,1343,0,94,40,92,1106,0.0,169,466,60,120.0,0,1,0,280,15,0,0,0,250,250,0,414.87,,,,,,,,,,,,
85924,1563729741366,8,2.29,0.92,0.62,1.23,0.98,0.82,-0.02,0.5,-1,-4,0,0.82,1206,0,94,40,92,1108,0.0,166,467,60,120.0,0,1,0,280,15,0,0,0,250,250,0,414.87,,,,,,,,,,,,
85944,1563729741386,6,2.29,0.92,0.63,1.22,0.98,0.83,-0.03,0.51,-1,-4,-0,0.83,1144,0,94,40,92,1106,0.0,162,473,60,120.0,0,1,0,280,15,0,0,0,250,250,0,414.87,45.747829,4.906568,0.0,193.6,0,0.0,-1,0.0,0.0,0,0.0,1.4324
85964,1563729741406,6,2.29,0.92,0.64,1.23,0.99,0.84,-0.02,0.51,-1,-4,-0,0.84,1270,0,94,40,92,1104,0.0,162,463,60,118.0,0,1,0,280,15,0,0,0,250,250,0,882.05,,,,,,,,,,,,
85984,1563729741426,8,2.28,0.92,0.64,1.23,0.98,0.84,-0.02,0.51,-1,-4,-0,0.84,1407,0,94,40,92,1105,0.0,163,470,60,120.0,0,1,0,280,15,0,0,0,250,250,0,882.05,,,,,,,,,,,,
86004,1563729741446,7,2.29,0.92,0.64,1.22,0.99,0.84,-0.02,0.52,-1,-4,-0,0.84,1445,0,94,40,91,1106,0.0,167,463,60,121.0,0,1,0,273,14,0,0,0,250,250,0,648.46,,,,,,,,,,,,
86024,1563729741466,10,2.29,0.92,0.64,1.23,0.98,0.84,-0.02,0.52,-0,-4,0,0.84,1401,0,94,40,91,1109,0.0,170,465,60,121.0,0,1,0,273,14,0,0,0,250,250,0,414.87,,,,,,,,,,,,
86044,1563729741486,8,2.28,0.91,0.65,1.22,0.98,0.84,-0.02,0.51,-0,-3,0,0.84,1401,0,94,40,91,1111,0.0,169,465,60,120.0,0,1,0,280,14,0,0,0,250,250,0,414.87,45.747829,4.906568,0.0,193.6,0,0.0,-1,0.0,0.0,0,0.0,1.4341
86064,1563729741506,6,2.29,0.92,0.65,1.22,0.98,0.84,-0.02,0.5,-0,-2,0,0.84,1282,0,94,40,92,1111,0.0,166,466,60,120.0,0,1,0,280,14,0,0,0,250,250,0,181.28,,,,,,,,,,,,
