"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
29064,1563730081477,11,2.28,0.77,0.55,1.0,0.84,0.82,0.09,0.48,-0,-1,-1,0.83,9328,31,99,38,43,728,0.0,671,474,60,119.0,0,1,348,234,83,0,0,748,250,250,0,882.05,,,,,,,,,,,,
29084,1563730081497,8,2.28,0.76,0.54,1.01,0.84,0.69,0.08,0.41,-0,-0,1,0.69,9508,31,99,38,43,735,0.0,676,469,60,118.0,0,1,350,236,83,0,0,748,250,250,0,414.87,,,,,,,,,,,,
29104,1563730081517,10,2.27,0.77,0.54,1.0,0.84,0.73,0.09,0.42,-0,-0,-0,0.73,9610,31,99,38,42,741,0.0,675,467,60,119.0,0,1,342,234,83,0,0,748,250,250,0,648.46,,,,,,,,,,,,
29124,1563730081537,8,2.27,0.77,0.54,0.99,0.83,0.73,0.07,0.46,-1,-1,0,0.73,9720,30,98,38,41,746,0.0,676,472,60,119.0,0,1,335,231,83,0,0,748,250,250,0,882.05,,,,,,,,,,,,
29144,1563730081557,10,2.28,0.77,0.54,1.0,0.83,0.8,0.1,0.47,-0,-1,-0,0.8,9796,30,98,38,41,753,0.0,680,470,60,118.0,0,1,335,232,83,0,0,748,250,250,0,648.46,45.747807,4.906547,0.0,195.1,0,0.0,-1,0.0,0.0,0,0.0,0.4857
29164,1563730081577,9,2.29,0.77,0.54,1.0,0.83,0.75,0.07,0.49,-1,-1,-1,0.76,9884,30,98,38,41,760,0.0,684,468,60,119.0,0,1,335,233,87,0,0,21,250,250,0,1115.64,,,,,,,,,,,,
29184,1563730081597,11,2.27,0.77,0.54,1.0,0.84,0.86,0.08,0.5,-1,-2,-0,0.86,9989,29,98,38,40,763,0.0,683,471,60,118.0,0,1,327,229,87,0,0,212,250,250,0,882.05,,,,,,,,,,,,
29204,1563730081617,9,2.27,0.77,0.54,0.99,0.83,0.89,0.07,0.58,-1,-2,-2,0.9,9978,29,98,38,40,764,0.0,683,467,60,119.0,0,1,327,229,87,0,0,212,250,250,0,648.46,,,,,,,,,,,,
29224,1563730081637,7,2.28,0.77,0.54,0.99,0.83,0.86,0.03,0.53,-1,-2,-1,0.86,10005,28,98,38,40,769,0.0,684,476,60,119.0,0,1,327,230,87,0,0,212,250,250,0,1115.64,,,,,,,,,,,,
29244,1563730081657,9,2.29,0.77,0.54,0.99,0.83,0.95,0.07,0.52,-1,-3,-0,0.95,10059,27,98,38,39,776,0.0,683,463,60,119.0,0,1,320,227,87,0,0,218,250,250,0,882.05,45.747807,4.906547,0.0,195.1,0,0.0,-1,0.0,0.0,0,0.0,0.4874
