"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
146963,1563729399750,3,2.31,0.78,0.54,1.09,0.9,0.63,-0.16,0.97,0,1,-0,0.65,11453,77,76,42,75,1149,575.0,691,462,60,122.0,356,1,441,473,202,0,0,324,-8188,1010,577,882.05,,,,,,,,,,,,
146983,1563729399770,2,2.31,0.77,0.54,1.1,0.9,0.59,-0.12,1.04,0,0,0,0.6,11524,77,76,42,74,1137,578.0,701,469,60,121.0,356,1,440,468,202,0,0,324,30208,269,578,882.05,,,,,,,,,,,,
147003,1563729399790,-0,2.32,0.78,0.54,1.09,0.9,0.62,-0.09,1.0,1,-2,1,0.62,11631,77,76,42,74,1110,584.0,699,470,60,122.0,356,1,440,468,202,0,0,26,15649,17336,587,1115.64,,,,,,,,,,,,
147023,1563729399810,4,2.31,0.78,0.54,1.09,0.9,0.63,-0.12,1.03,1,-5,2,0.64,11711,77,76,42,74,1082,588.0,704,466,60,122.0,351,1,440,468,207,0,0,204,-12040,966,588,1115.64,,,,,,,,,,,,
147043,1563729399830,3,2.32,0.78,0.54,1.09,0.89,0.56,-0.14,0.95,1,-5,2,0.57,11822,77,76,42,74,1063,592.0,703,468,60,121.0,351,1,440,468,207,0,0,16229,-28648,-16046,591,648.46,45.748829,4.906674,49.15,189.9,0,0.0,-1,0.0,0.0,0,0.32,2.4507
147063,1563729399850,3,2.31,0.78,0.53,1.1,0.89,0.51,-0.18,0.97,1,-3,2,0.54,11897,77,76,42,74,1047,599.0,703,467,60,122.0,351,1,440,468,207,0,0,3939,-28648,-4876,599,882.05,,,,,,,,,,,,
147083,1563729399870,3,2.32,0.78,0.54,1.1,0.9,0.48,-0.21,1.06,0,-1,2,0.53,11950,77,76,42,74,1021,602.0,700,467,60,122.0,351,1,440,468,207,0,0,520,-3210,3,602,882.05,,,,,,,,,,,,
147103,1563729399894,0,2.3,0.78,0.54,1.1,0.89,0.51,-0.23,1.14,0,1,3,0.56,11996,77,76,42,74,991,607.0,700,467,60,122.0,351,1,440,468,207,0,0,1190,19621,24,607,882.05,,,,,,,,,,,,
147123,1563729399914,1,2.32,0.78,0.54,1.09,0.91,0.46,-0.24,1.22,0,1,3,0.51,12034,77,76,42,74,972,610.0,702,469,60,122.0,350,1,440,468,213,0,0,1214,-30139,479,610,882.05,,,,,,,,,,,,
147143,1563729399934,3,2.32,0.78,0.54,1.1,0.9,0.43,-0.27,1.3,0,1,3,0.5,12096,77,76,42,74,957,613.0,707,473,60,122.0,350,1,440,468,213,0,0,151,-28304,2024,613,882.05,45.74884,4.906676,50.57,189.9,0,0.0,-1,0.0,0.0,0,0.32,2.4524
147163,1563729399954,3,2.32,0.78,0.54,1.1,0.9,0.45,-0.25,1.32,-0,-1,4,0.51,12167,77,76,42,74,934,616.0,702,469,60,121.0,350,1,440,469,213,0,0,268,16529,2024,618,882.05,,,,,,,,,,,,
147183,1563729399974,2,2.3,0.78,0.54,1.1,0.89,0.45,-0.26,1.29,-0,-4,5,0.51,12230,77,76,42,75,909,619.0,700,468,60,122.0,350,1,440,470,213,0,0,268,17336,-10348,620,882.05,,,,,,,,,,,,
147203,1563729399994,2,2.3,0.78,0.54,1.1,0.9,0.48,-0.29,1.24,-0,-4,5,0.56,12295,77,76,42,74,890,628.0,703,468,60,123.0,350,1,440,471,213,0,0,73,506,-26380,626,1115.64,,,,,,,,,,,,
147223,1563729400008,0,2.32,0.78,0.54,1.1,0.9,0.47,-0.27,1.13,-0,-3,5,0.54,12368,77,76,42,74,879,630.0,708,470,60,121.0,349,1,440,472,220,0,0,359,20993,-2830,630,1349.23,,,,,,,,,,,,
147243,1563729400028,3,2.3,0.78,0.54,1.1,0.9,0.43,-0.22,1.12,-0,-2,4,0.49,12417,77,76,42,74,865,631.0,708,466,60,121.0,349,1,440,473,220,0,0,359,771,-10348,630,882.05,45.748856,4.906677,52.62,190.0,0,0.0,-1,0.0,0.0,0,0.32,2.4541
147263,1563729400048,3,2.31,0.78,0.54,1.1,0.9,0.42,-0.25,1.12,-0,-4,3,0.49,12491,77,76,42,74,850,633.0,708,461,60,122.0,349,1,440,474,220,0,0,359,-5120,31988,633,882.05,,,,,,,,,,,,
147283,1563729400068,-1,2.31,0.78,0.53,1.09,0.9,0.51,-0.37,1.05,-1,-4,3,0.63,12550,77,76,42,74,839,641.0,706,468,60,122.0,349,1,440,474,220,0,0,4533,-3584,-26380,638,1115.64,,,,,,,,,,,,
147303,1563729400092,1,2.31,0.78,0.54,1.1,0.9,0.51,-0.28,1.1,-1,-0,2,0.58,12626,77,76,42,74,834,643.0,711,470,60,121.0,349,1,440,475,220,0,0,1360,244,-2345,643,882.05,,,,,,,,,,,,
147323,1563729400112,1,2.31,0.78,0.54,1.1,0.91,0.47,-0.17,1.0,-0,2,1,0.5,12694,77,76,42,74,827,647.0,709,469,60,122.0,355,1,440,476,229,0,0,417,-8429,-26562,645,1115.64,,,,,,,,,,,,
147343,1563729400132,3,2.29,0.78,0.54,1.1,0.9,0.53,-0.19,1.01,-0,4,1,0.56,12711,77,76,42,74,818,648.0,717,468,60,121.0,355,1,440,477,229,0,0,145,479,-3578,646,882.05,45.748871,4.90668,54.68,190.0,0,0.0,-1,0.0,0.0,0,0.32,2.4557
147363,1563729400152,-0,2.29,0.78,0.54,1.09,0.9,0.48,-0.07,1.08,-0,4,1,0.49,12720,77,76,42,74,809,652.0,726,468,60,122.0,355,1,440,477,229,0,0,145,24583,-26892,651,882.05,,,,,,,,,,,,
147383,1563729400172,2,2.3,0.78,0.53,1.1,0.9,0.47,-0.14,1.07,-1,4,1,0.49,12833,77,76,42,74,804,656.0,719,473,60,121.0,355,1,440,478,229,0,0,272,31988,11576,658,882.05,,,,,,,,,,,,
147403,1563729400192,0,2.3,0.77,0.54,1.1,0.91,0.49,-0.16,1.09,-1,4,1,0.51,12922,77,76,42,74,797,661.0,714,473,60,122.0,355,1,440,479,229,0,0,155,-2345,24,659,1115.64,,,,,,,,,,,,
147423,1563729400212,4,2.3,0.78,0.54,1.1,0.89,0.42,-0.12,1.09,-1,2,1,0.43,12948,77,76,42,74,788,662.0,711,466,60,122.0,357,1,440,480,235,0,0,191,-10344,14342,662,882.05,,,,,,,,,,,,
147443,1563729400232,3,2.29,0.77,0.54,1.09,0.9,0.52,-0.2,1.13,-1,0,1,0.56,13029,77,76,42,74,780,665.0,717,465,60,121.0,357,1,440,480,235,0,0,1136,-2345,16599,665,1349.23,45.748882,4.906682,56.44,189.9,0,0.0,-1,0.0,0.0,0,0.32,2.4574
147463,1563729400252,1,2.3,0.78,0.54,1.09,0.9,0.51,-0.14,1.05,-1,-1,2,0.53,13084,78,76,42,74,776,669.0,714,468,60,122.0,357,1,440,480,235,0,0,165,31988,8010,665,1115.64,,,,,,,,,,,,
147483,1563729400272,4,2.3,0.77,0.54,1.09,0.9,0.53,-0.02,1.1,-1,1,2,0.53,13029,78,76,42,75,772,670.0,715,470,60,121.0,357,1,440,480,235,0,0,613,-388,24,670,1349.23,,,,,,,,,,,,
147503,1563729400295,3,2.3,0.77,0.54,1.1,0.9,0.5,-0.11,1.09,-1,-1,1,0.51,13130,78,76,42,74,770,675.0,726,473,60,121.0,357,1,440,480,235,0,0,704,-3038,24,670,882.05,,,,,,,,,,,,
147523,1563729400315,1,2.3,0.78,0.54,1.1,0.9,0.51,-0.1,1.1,-0,-1,1,0.52,13222,78,76,42,74,768,673.0,716,472,60,122.0,356,1,440,480,240,0,0,101,-26380,-30694,672,1349.23,,,,,,,,,,,,
147543,1563729400335,2,2.3,0.78,0.54,1.1,0.89,0.6,-0.19,1.08,-1,-4,1,0.63,13222,78,76,42,74,770,679.0,719,460,60,122.0,356,1,440,480,240,0,0,1356,-2345,6658,677,1115.64,45.748901,4.906685,59.49,190.0,0,0.0,-1,0.0,0.0,0,0.32,2.459
