"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
110964,1563730163379,12,2.3,0.74,0.4,1.1,0.84,1.2,-0.0,0.27,-0,-9,2,1.2,9640,14,90,39,29,1089,970.0,640,465,60,118.0,72,1,287,295,70,0,0,972,771,25,966,882.05,,,,,,,,,,,,
110984,1563730163403,12,2.3,0.74,0.39,1.09,0.85,1.17,-0.07,0.29,-0,-6,2,1.17,9635,14,90,39,29,1041,960.0,640,470,60,118.0,72,1,287,270,70,0,0,974,252,2056,958,882.05,,,,,,,,,,,,
111004,1563730163423,13,2.3,0.74,0.41,1.1,0.85,1.09,-0.02,0.25,-1,-4,2,1.09,9527,14,90,39,29,1011,961.0,644,478,60,118.0,72,1,287,247,70,0,0,977,-1024,-10431,962,1115.64,,,,,,,,,,,,
111024,1563730163443,12,2.3,0.74,0.42,1.1,0.86,1.18,-0.13,0.36,-1,-5,4,1.19,9469,14,90,39,28,992,956.0,647,470,60,118.0,72,1,282,221,70,0,0,966,252,-3584,960,648.46,,,,,,,,,,,,
111044,1563730163463,12,2.3,0.74,0.42,1.1,0.86,1.25,-0.16,0.39,-1,-4,4,1.26,9328,14,90,39,29,981,963.0,655,464,60,119.0,72,1,287,200,70,0,0,966,-1018,-30724,962,882.05,45.748776,4.906673,106.35,180.2,0,0.0,-1,0.0,0.0,0,0.48,1.8507
111064,1563730163483,13,2.3,0.74,0.41,1.09,0.86,1.32,-0.06,0.32,-1,-2,3,1.33,9173,14,90,39,29,989,950.0,647,472,60,119.0,67,1,287,187,65,0,0,966,-783,6464,948,882.05,,,,,,,,,,,,
111084,1563730163501,13,2.29,0.74,0.4,1.09,0.85,1.32,-0.1,0.47,-1,-9,6,1.32,9101,14,90,39,29,999,944.0,643,473,60,120.0,67,1,287,187,65,0,0,966,-776,-14712,938,882.05,,,,,,,,,,,,
111104,1563730163521,13,2.29,0.73,0.39,1.08,0.84,1.21,-0.0,0.34,-1,-9,1,1.21,9282,14,90,39,29,1022,938.0,642,473,60,119.0,67,1,287,189,65,0,0,966,-1796,-3332,926,882.05,,,,,,,,,,,,
111124,1563730163541,12,2.3,0.73,0.4,1.09,0.85,1.22,-0.03,0.29,-0,-7,2,1.22,9333,14,90,39,30,1042,934.0,642,474,60,119.0,67,1,291,190,65,0,0,966,-773,-776,926,1115.64,,,,,,,,,,,,
111144,1563730163561,14,2.29,0.73,0.41,1.09,0.86,1.26,0.03,0.35,-1,-8,1,1.26,9422,14,90,39,29,1052,931.0,649,475,60,118.0,67,1,287,190,65,0,0,938,-772,-4869,922,648.46,45.748749,4.90667,102.62,180.2,0,0.0,-1,0.0,0.0,0,0.49,1.8524
