"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
69964,1563729586322,16,2.31,0.8,0.55,1.1,0.9,1.13,0.29,0.07,1,0,0,1.17,9765,7,82,40,27,987,871.0,669,468,60,122.0,83,1,278,189,73,0,0,6364,-23308,-2574,872,882.05,,,,,,,,,,,,
69984,1563729586342,14,2.31,0.8,0.55,1.1,0.91,1.18,0.17,-0.01,1,1,2,1.19,9740,7,82,40,27,1000,861.0,671,465,60,123.0,83,1,278,189,73,0,0,367,-11019,-2574,855,648.46,,,,,,,,,,,,
70004,1563729586362,15,2.31,0.8,0.55,1.1,0.9,1.26,0.16,-0.08,1,1,0,1.27,9704,7,82,40,27,1012,858.0,673,476,60,123.0,81,1,278,189,69,0,0,88,-2311,-1578,851,882.05,,,,,,,,,,,,
70024,1563729586382,16,2.3,0.8,0.55,1.1,0.9,1.33,0.07,-0.2,0,-0,1,1.34,9640,7,82,40,26,1022,853.0,671,468,60,122.0,81,1,274,186,69,0,0,1856,-31066,-2570,846,414.87,,,,,,,,,,,,
70044,1563729586404,16,2.3,0.79,0.55,1.11,0.9,1.31,0.07,-0.18,1,1,1,1.31,9640,7,82,40,26,1037,851.0,672,467,60,122.0,81,1,274,186,69,0,0,1856,13049,-10508,834,882.05,45.749084,4.906718,92.67,184.2,0,0.0,-1,0.0,0.0,0,0.14,1.1674
70064,1563729586424,17,2.3,0.8,0.55,1.11,0.9,1.26,0.03,-0.25,0,2,0,1.26,9620,7,82,40,26,1059,844.0,673,471,60,121.0,81,1,274,186,69,0,0,79,-31066,-3450,847,414.87,,,,,,,,,,,,
70084,1563729586444,13,2.29,0.8,0.55,1.1,0.9,1.13,0.14,-0.19,0,0,1,1.14,9532,7,82,40,26,1078,837.0,668,465,60,123.0,81,1,274,186,69,0,0,127,-4096,-31066,833,648.46,,,,,,,,,,,,
70104,1563729586464,15,2.31,0.8,0.55,1.1,0.9,1.22,0.12,-0.23,-0,-0,-1,1.23,9469,7,82,40,26,1091,833.0,663,468,60,123.0,79,1,274,186,66,0,0,823,-22796,-3344,829,882.05,,,,,,,,,,,,
70124,1563729586484,16,2.29,0.81,0.55,1.1,0.9,1.3,0.07,-0.18,-1,-2,0,1.3,9384,7,82,40,26,1108,832.0,662,473,60,122.0,79,1,274,186,66,0,0,823,-13068,-2830,826,882.05,,,,,,,,,,,,
70144,1563729586504,17,2.3,0.8,0.56,1.11,0.9,1.1,0.14,-0.17,-1,-1,-1,1.11,9319,7,82,40,26,1139,828.0,661,465,60,123.0,79,1,274,185,66,0,0,62,-2830,-31066,818,414.87,45.749107,4.906723,89.22,184.2,0,0.0,-1,0.0,0.0,0,0.15,1.1691
70164,1563729586524,12,2.3,0.8,0.54,1.1,0.91,1.09,0.16,-0.18,-1,-1,-2,1.1,9300,7,82,40,26,1168,820.0,666,465,60,123.0,79,1,274,185,66,0,0,279,-3344,-2826,813,648.46,,,,,,,,,,,,
70184,1563729586544,15,2.3,0.8,0.54,1.1,0.91,1.18,0.02,-0.17,-1,-1,1,1.18,9272,7,82,41,25,1187,819.0,662,466,60,123.0,79,1,270,185,66,0,0,279,-13580,-2826,808,648.46,,,,,,,,,,,,
70204,1563729586564,14,2.31,0.8,0.55,1.1,0.91,1.25,-0.0,-0.21,-1,1,-1,1.25,9245,7,82,41,25,1209,811.0,665,472,60,122.0,80,1,270,185,65,0,0,1803,-2830,-13312,811,882.05,,,,,,,,,,,,
70224,1563729586584,16,2.31,0.8,0.55,1.11,0.91,1.29,0.01,-0.08,-1,-0,-0,1.29,9204,7,82,41,25,1241,808.0,663,465,60,122.0,80,1,270,185,65,0,0,257,-31068,-13580,800,1115.64,,,,,,,,,,,,
70244,1563729586604,14,2.32,0.8,0.56,1.1,0.9,1.15,0.01,-0.05,-1,0,-1,1.15,9159,7,82,41,25,1272,798.0,662,466,60,123.0,80,1,270,185,65,0,0,89,6905,-2830,796,414.87,45.74913,4.906728,86.54,184.1,0,0.0,-1,0.0,0.0,0,0.15,1.1707
70264,1563729586624,15,2.32,0.8,0.55,1.1,0.9,1.05,0.08,-0.04,-1,-1,0,1.05,9097,7,82,41,26,1284,795.0,658,461,60,122.0,80,1,274,185,65,0,0,450,5344,-2826,793,414.87,,,,,,,,,,,,
70284,1563729586644,15,2.32,0.8,0.55,1.1,0.91,0.98,0.09,-0.0,-1,-0,-1,0.98,9053,7,82,41,26,1294,794.0,660,465,60,123.0,80,1,274,185,65,0,0,882,5344,204,789,414.87,,,,,,,,,,,,
70304,1563729586664,15,2.32,0.8,0.55,1.1,0.91,0.9,0.15,-0.05,-0,2,-1,0.91,8954,7,82,41,26,1288,789.0,660,472,60,123.0,79,1,274,185,63,0,0,3939,5876,6905,791,414.87,,,,,,,,,,,,
70324,1563729586684,14,2.32,0.8,0.55,1.1,0.9,0.88,0.14,0.01,-1,1,-1,0.89,8890,7,82,41,26,1282,784.0,660,462,60,122.0,79,1,274,185,63,0,0,3939,-2826,-2540,781,414.87,,,,,,,,,,,,
70344,1563729586702,15,2.32,0.81,0.55,1.11,0.9,0.89,0.17,-0.0,-1,1,-1,0.9,8844,7,82,41,27,1264,779.0,656,465,60,122.0,79,1,278,185,63,0,0,65,5876,-10218,777,414.87,45.749149,4.906732,83.62,184.0,0,0.0,-1,0.0,0.0,0,0.15,1.1724
70364,1563729586722,14,2.32,0.8,0.55,1.1,0.91,0.94,0.15,-0.02,-1,2,-3,0.96,8802,7,82,41,27,1246,778.0,658,466,60,123.0,79,1,278,185,63,0,0,429,-3450,-22795,779,882.05,,,,,,,,,,,,
70384,1563729586742,14,2.31,0.8,0.55,1.11,0.91,1.05,0.08,0.0,-1,2,0,1.05,8733,7,82,41,27,1201,770.0,655,468,60,123.0,79,1,278,185,63,0,0,107,-10214,-23308,770,648.46,,,,,,,,,,,,
70404,1563729586762,12,2.32,0.8,0.55,1.1,0.91,1.06,0.06,-0.08,-1,1,-1,1.06,8716,7,82,41,27,1155,764.0,651,467,60,123.0,79,1,278,185,61,0,0,210,-10216,-2826,762,882.05,,,,,,,,,,,,
70424,1563729586782,15,2.31,0.8,0.55,1.1,0.91,1.08,0.04,-0.04,-0,2,0,1.08,8688,7,82,41,27,1126,764.0,659,461,60,122.0,79,1,278,185,61,0,0,233,-10216,-3368,759,414.87,,,,,,,,,,,,
70444,1563729586803,16,2.3,0.8,0.55,1.11,0.91,1.08,0.09,0.03,-0,1,1,1.08,8644,7,82,41,28,1098,763.0,655,462,60,123.0,79,1,282,185,61,0,0,233,5876,-10214,763,414.87,45.749168,4.906736,81.17,184.0,0,0.0,-1,0.0,0.0,0,0.15,1.1741
70464,1563729586823,14,2.3,0.8,0.55,1.11,0.91,1.03,0.09,0.05,0,2,1,1.03,8589,7,82,41,28,1067,750.0,660,466,60,123.0,79,1,282,185,61,0,0,64,-3344,5876,750,1115.64,,,,,,,,,,,,
70484,1563729586843,13,2.31,0.8,0.55,1.11,0.91,1.05,0.07,0.07,-0,2,1,1.05,8557,7,82,41,28,1035,748.0,641,472,60,123.0,79,1,282,185,61,0,0,188,-4096,-3344,747,882.05,,,,,,,,,,,,
70504,1563729586863,14,2.31,0.8,0.55,1.1,0.91,1.07,0.05,0.09,-0,-0,1,1.07,8491,7,82,41,28,1024,747.0,652,464,60,123.0,79,1,282,184,59,0,0,252,-2826,-2574,746,414.87,,,,,,,,,,,,
70524,1563729586883,12,2.31,0.8,0.55,1.1,0.9,1.05,0.02,0.15,-0,0,2,1.05,8449,7,82,41,28,1020,744.0,653,461,60,122.0,79,1,282,181,59,0,0,240,-31066,136,742,882.05,,,,,,,,,,,,
70544,1563729586905,12,2.31,0.8,0.55,1.11,0.91,1.01,0.07,0.08,0,2,0,1.01,8400,7,82,41,28,1014,736.0,653,468,60,123.0,79,1,282,179,59,0,0,314,3462,-3344,736,648.46,45.749188,4.90674,79.81,183.9,0,0.0,-1,0.0,0.0,0,0.15,1.1757
70564,1563729586925,14,2.31,0.79,0.55,1.11,0.91,1.0,0.06,0.02,0,3,2,1.01,8359,7,82,41,28,1007,735.0,651,467,60,122.0,79,1,281,177,59,0,0,440,-22796,-31066,730,414.87,,,,,,,,,,,,
70584,1563729586945,11,2.31,0.81,0.55,1.1,0.9,1.03,0.07,0.05,-0,3,1,1.03,8366,7,82,41,28,1003,728.0,647,466,60,123.0,79,1,281,177,59,0,0,696,-3344,-13068,730,882.05,,,,,,,,,,,,
70604,1563729586965,12,2.31,0.8,0.56,1.1,0.91,1.06,0.08,0.01,-1,1,1,1.06,8311,7,82,41,27,1000,726.0,648,468,60,123.0,75,1,277,175,55,0,0,151,-13580,-13068,726,414.87,,,,,,,,,,,,
70624,1563729586985,11,2.31,0.8,0.55,1.11,0.91,1.04,0.09,0.0,-0,2,2,1.05,8259,7,82,41,27,996,720.0,644,468,60,124.0,75,1,277,172,55,0,0,2138,-2830,-2826,719,648.46,,,,,,,,,,,,
70644,1563729586995,13,2.3,0.81,0.56,1.1,0.91,1.03,0.12,-0.07,-0,2,1,1.04,8205,7,82,42,27,991,715.0,651,465,60,123.0,75,1,276,169,55,0,0,2709,-13312,-2314,715,414.87,45.749207,4.906744,76.37,184.0,0,0.0,-1,0.0,0.0,0,0.16,1.1774
70664,1563729587015,11,2.3,0.81,0.55,1.1,0.9,1.05,0.1,-0.04,0,3,2,1.06,8198,7,82,42,27,987,715.0,649,466,60,123.0,75,1,276,168,55,0,0,10819,-2560,-388,711,882.05,,,,,,,,,,,,
70684,1563729587035,10,2.3,0.8,0.55,1.1,0.91,1.11,0.09,-0.03,-0,3,1,1.12,8148,7,82,42,26,985,713.0,645,467,60,122.0,75,1,273,165,55,0,0,8155,6658,-31068,713,882.05,,,,,,,,,,,,
70704,1563729587055,10,2.29,0.81,0.55,1.11,0.91,1.1,0.1,-0.04,-0,4,0,1.1,8081,7,82,42,26,982,708.0,642,470,60,123.0,69,1,273,161,49,0,0,349,687,-30694,708,648.46,,,,,,,,,,,,
70724,1563729587075,10,2.3,0.81,0.55,1.11,0.91,1.14,0.06,0.03,-0,3,1,1.14,8029,7,82,42,26,976,702.0,654,468,60,122.0,69,1,272,158,49,0,0,1396,8010,-12152,701,882.05,,,,,,,,,,,,
70744,1563729587103,12,2.3,0.8,0.55,1.11,0.91,1.13,0.07,0.1,-1,2,0,1.13,8009,7,82,42,26,972,702.0,647,465,60,122.0,69,1,272,157,49,0,0,232,8010,6658,698,414.87,45.749226,4.906748,74.16,184.0,0,0.0,-1,0.0,0.0,0,0.16,1.1791
70764,1563729587123,8,2.3,0.8,0.55,1.1,0.91,1.08,0.05,0.01,-1,4,-1,1.08,7971,7,82,42,26,969,701.0,647,466,60,123.0,69,1,272,157,49,0,0,265,24,687,693,648.46,,,,,,,,,,,,
70784,1563729587143,9,2.29,0.8,0.55,1.1,0.9,1.16,-0.0,0.06,-1,3,-0,1.16,7938,7,82,42,26,961,693.0,654,468,60,122.0,69,1,272,157,49,0,0,6033,11576,-3584,690,882.05,,,,,,,,,,,,
70804,1563729587163,12,2.29,0.8,0.55,1.11,0.91,1.17,0.03,0.05,-1,1,-1,1.17,7928,7,82,42,26,950,689.0,644,468,60,123.0,67,1,272,157,47,0,0,768,-3584,24,681,414.87,,,,,,,,,,,,
