SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;
1755 ;2:15,10 ;4749 ;20 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,49 ;11,8 ;-1 ;3,71 ;29,0 ;0 ;
1755 ;2:15,20 ;4748 ;20 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;3,71 ;29,0 ;0 ;
1755 ;2:15,30 ;4610 ;20 ;82;24;67;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;3,77 ;29,1 ;0 ;
1755 ;2:15,40 ;4519 ;20 ;82;24;67;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,9 ;-1 ;3,75 ;29,2 ;0 ;
1755 ;2:15,50 ;4501 ;20 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,9 ;-1 ;3,69 ;29,2 ;0 ;
1755 ;2:15,60 ;4445 ;20 ;82;24;67;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,9 ;-1 ;3,78 ;29,3 ;0 ;
1755 ;2:15,70 ;4375 ;21 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,6 ;-1 ;3,73 ;29,2 ;0 ;
1755 ;2:15,80 ;4408 ;21 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,9 ;-1 ;3,77 ;29,3 ;0 ;
1755 ;2:15,90 ;4334 ;21 ;82;24;67;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;3,86 ;29,3 ;0 ;
1755 ;2:16,00 ;4434 ;21 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;11,8 ;-1 ;3,83 ;29,3 ;0 ;
1755 ;2:16,10 ;4431 ;21 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;3,88 ;29,3 ;0 ;
1755 ;2:16,20 ;4299 ;21 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,6 ;-1 ;3,85 ;29,3 ;0 ;
1755 ;2:16,30 ;4394 ;21 ;82;24;67;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,9 ;-1 ;3,99 ;29,2 ;0 ;
1755 ;2:16,40 ;4446 ;21 ;82;24;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,8 ;-1 ;3,96 ;29,3 ;0 ;
1755 ;2:16,50 ;4346 ;21 ;81;25;66;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,47 ;11,5 ;-1 ;3,93 ;29,3 ;0 ;
1755 ;2:16,60 ;4182 ;21 ;81;25;65;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;3,85 ;29,3 ;0 ;
1755 ;2:16,70 ;4344 ;21 ;81;25;63;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,8 ;-1 ;3,73 ;29,2 ;0 ;
1755 ;2:16,80 ;4702 ;21 ;81;25;59;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,7 ;-1 ;3,50 ;29,6 ;0 ;
1755 ;2:16,90 ;5185 ;21 ;81;25;54;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;3,26 ;31,3 ;0 ;
1755 ;2:17,00 ;5801 ;21 ;81;25;52;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,8 ;-1 ;3,29 ;36,1 ;0 ;
1755 ;2:17,10 ;6308 ;22 ;81;25;57;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,6 ;-1 ;3,54 ;38,8 ;0 ;
1755 ;2:17,20 ;6260 ;29 ;81;26;62;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;3,66 ;38,9 ;0 ;
1755 ;2:17,30 ;6165 ;30 ;81;26;66;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;4,08 ;37,1 ;0 ;
1755 ;2:17,40 ;5269 ;28 ;81;26;74;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,66 ;11,1 ;-1 ;5,10 ;30,0 ;0 ;
1755 ;2:17,50 ;4489 ;24 ;81;26;78;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,3 ;-1 ;5,09 ;29,0 ;0 ;
1755 ;2:17,60 ;3417 ;24 ;81;26;84;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,1 ;-1 ;4,61 ;23,6 ;0 ;
1755 ;2:17,70 ;2454 ;24 ;81;26;92;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,0 ;-1 ;4,56 ;20,8 ;0 ;
1755 ;2:17,80 ;1611 ;25 ;81;27;96;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;10,9 ;-1 ;5,06 ;19,8 ;0 ;
1755 ;2:17,90 ;1190 ;28 ;80;26;99;0,508 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;10,1 ;-1 ;5,30 ;18,9 ;0 ;
1755 ;2:18,00 ;1063 ;31 ;81;27;99;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;10,5 ;-1 ;5,12 ;18,2 ;0 ;
1755 ;2:18,10 ;450 ;33 ;81;27;99;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,2 ;-1 ;5,03 ;18,0 ;0 ;
1755 ;2:18,20 ;447 ;53 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,2 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:18,30 ;454 ;67 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,0 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:18,40 ;453 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,3 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:18,50 ;448 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,0 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:18,60 ;440 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,2 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:18,70 ;455 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,0 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:18,80 ;455 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,2 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:18,90 ;449 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,3 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:19,00 ;457 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,1 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:19,10 ;455 ;68 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,3 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:19,20 ;453 ;66 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,1 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:19,30 ;443 ;62 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,3 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:19,40 ;459 ;50 ;82;27;100;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,1 ;-1 ;5,34 ;18,0 ;0 ;
1755 ;2:19,50 ;0 ;35 ;82;27;99;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;2,17 ;10,6 ;-1 ;0,00 ;0,0 ;0 ;
1755 ;2:19,60 ;0 ;34 ;82;27;100;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;2,21 ;10,3 ;-1 ;0,00 ;0,0 ;0 ;
1755 ;2:19,70 ;0 ;34 ;82;27;100;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;2,24 ;10,6 ;-1 ;0,00 ;0,0 ;0 ;
1755 ;2:19,80 ;0 ;34 ;82;27;100;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;2,24 ;10,4 ;-1 ;0,00 ;0,0 ;0 ;
1755 ;2:19,90 ;319 ;11 ;81;26;100;0,965 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,7 ;-1 ;3,83 ;18,0 ;0 ;
1755 ;2:20,00 ;319 ;11 ;81;26;100;0,974 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;3,83 ;18,0 ;0 ;
1755 ;2:20,10 ;319 ;11 ;81;26;100;0,979 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,7 ;-1 ;3,83 ;18,0 ;0 ;
1755 ;2:20,20 ;694 ;11 ;81;26;100;0,976 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,7 ;-1 ;3,83 ;18,0 ;0 ;
1755 ;2:20,30 ;604 ;10 ;81;25;98;0,976 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,8 ;-1 ;3,42 ;18,0 ;0 ;
1755 ;2:20,40 ;698 ;8 ;81;25;98;0,978 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;3,42 ;18,0 ;0 ;
1755 ;2:20,50 ;859 ;8 ;81;25;92;0,976 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,8 ;-1 ;3,04 ;9,7 ;0 ;
1755 ;2:20,60 ;1175 ;8 ;81;25;90;0,975 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,9 ;-1 ;2,92 ;10,8 ;0 ;
1755 ;2:20,70 ;1297 ;8 ;81;25;85;0,975 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,8 ;-1 ;2,62 ;8,2 ;0 ;
1755 ;2:20,80 ;1616 ;8 ;81;25;79;0,972 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;2,35 ;7,1 ;0 ;
