SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;
1863 ;0:10,40 ;4996 ;22 ;76;18;72;0,792 ;26,7 ;26,2 ;26,5 ;26,0 ;0 ;4,62 ;12,3 ;-2 ;3,49 ;30,3 ;0 ;
1863 ;0:10,50 ;4887 ;22 ;76;18;73;0,814 ;26,4 ;25,9 ;26,3 ;25,9 ;0 ;4,52 ;12,3 ;-1 ;3,50 ;30,0 ;0 ;
1863 ;0:10,60 ;4900 ;22 ;76;18;73;0,829 ;26,2 ;25,7 ;26,7 ;25,8 ;0 ;4,61 ;12,3 ;0 ;3,50 ;30,0 ;0 ;
1863 ;0:10,70 ;4802 ;22 ;76;18;73;0,811 ;26,2 ;25,3 ;26,6 ;25,3 ;0 ;4,63 ;12,3 ;-2 ;3,48 ;29,7 ;0 ;
1863 ;0:10,80 ;4767 ;22 ;76;18;72;0,802 ;26,3 ;24,8 ;26,7 ;24,7 ;0 ;4,66 ;12,4 ;-4 ;3,42 ;29,6 ;0 ;
1863 ;0:10,90 ;4750 ;22 ;76;18;73;0,811 ;26,5 ;24,5 ;26,5 ;24,3 ;0 ;4,62 ;12,3 ;-6 ;3,47 ;29,7 ;0 ;
1863 ;0:11,00 ;4713 ;22 ;76;18;73;0,831 ;26,9 ;23,8 ;26,7 ;23,6 ;0 ;4,63 ;12,4 ;-9 ;3,45 ;29,5 ;0 ;
1863 ;0:11,10 ;4613 ;22 ;76;18;72;0,824 ;27,1 ;23,7 ;26,8 ;23,9 ;0 ;4,53 ;12,3 ;-9 ;3,37 ;29,1 ;0 ;
1863 ;0:11,20 ;4707 ;21 ;76;18;71;0,817 ;26,9 ;23,4 ;26,6 ;23,2 ;0 ;4,65 ;12,4 ;-10 ;3,35 ;29,4 ;0 ;
1863 ;0:11,30 ;4508 ;21 ;76;18;70;0,835 ;26,9 ;23,4 ;26,4 ;23,2 ;0 ;4,48 ;12,1 ;-10 ;3,26 ;28,7 ;0 ;
1863 ;0:11,40 ;4857 ;21 ;76;18;70;0,837 ;26,8 ;23,1 ;26,4 ;22,5 ;0 ;4,56 ;12,3 ;-12 ;3,35 ;29,9 ;0 ;
1863 ;0:11,50 ;4688 ;21 ;76;18;68;0,828 ;26,9 ;23,2 ;26,6 ;22,5 ;0 ;4,54 ;12,3 ;-12 ;3,22 ;29,3 ;0 ;
1863 ;0:11,60 ;4585 ;17 ;76;18;67;0,814 ;27,4 ;23,5 ;26,7 ;23,0 ;0 ;4,56 ;12,3 ;-12 ;3,12 ;28,8 ;0 ;
1863 ;0:11,70 ;4625 ;17 ;76;18;67;0,792 ;27,6 ;23,6 ;27,3 ;23,0 ;0 ;4,61 ;12,3 ;-13 ;3,14 ;29,0 ;0 ;
1863 ;0:11,80 ;4739 ;17 ;76;18;65;0,796 ;27,7 ;23,8 ;27,2 ;23,3 ;0 ;4,54 ;12,2 ;-12 ;3,02 ;29,3 ;0 ;
1863 ;0:11,90 ;4945 ;17 ;76;18;65;0,808 ;27,9 ;24,3 ;27,6 ;23,5 ;0 ;4,58 ;12,0 ;-12 ;3,05 ;30,0 ;0 ;
1863 ;0:12,00 ;5077 ;17 ;76;18;65;0,795 ;28,0 ;24,3 ;27,7 ;23,9 ;0 ;4,59 ;12,3 ;-11 ;3,06 ;30,8 ;0 ;
1863 ;0:12,10 ;4980 ;17 ;76;19;66;0,800 ;28,5 ;24,9 ;28,1 ;24,0 ;0 ;4,61 ;12,3 ;-12 ;3,12 ;30,2 ;0 ;
1863 ;0:12,20 ;4675 ;17 ;76;19;67;0,797 ;29,0 ;25,3 ;28,5 ;24,7 ;0 ;4,64 ;12,4 ;-11 ;3,15 ;29,1 ;0 ;
1863 ;0:12,30 ;4807 ;17 ;76;19;66;0,785 ;29,1 ;25,6 ;28,9 ;25,0 ;0 ;4,62 ;12,3 ;-10 ;3,10 ;29,6 ;0 ;
1863 ;0:12,40 ;5006 ;17 ;76;19;65;0,778 ;29,3 ;25,8 ;29,1 ;25,6 ;0 ;4,60 ;12,4 ;-9 ;3,06 ;30,3 ;0 ;
1863 ;0:12,50 ;5104 ;17 ;76;19;67;0,793 ;29,0 ;26,0 ;28,9 ;26,0 ;0 ;4,66 ;12,3 ;-7 ;3,20 ;31,0 ;0 ;
1863 ;0:12,60 ;5106 ;21 ;76;19;70;0,813 ;28,6 ;26,4 ;28,6 ;26,5 ;0 ;4,62 ;12,3 ;-5 ;3,41 ;30,9 ;0 ;
1863 ;0:12,70 ;5106 ;22 ;76;19;71;0,820 ;28,1 ;26,2 ;28,2 ;26,5 ;0 ;4,63 ;12,4 ;-4 ;3,47 ;30,9 ;0 ;
1863 ;0:12,80 ;5055 ;22 ;76;19;71;0,829 ;27,7 ;26,2 ;28,0 ;26,3 ;0 ;4,62 ;12,4 ;-3 ;3,46 ;30,6 ;0 ;
1863 ;0:12,90 ;4990 ;22 ;76;19;73;0,835 ;27,2 ;25,9 ;27,1 ;26,1 ;0 ;4,61 ;12,2 ;-3 ;3,54 ;30,3 ;0 ;
1863 ;0:13,00 ;4969 ;22 ;76;19;73;0,842 ;26,7 ;25,8 ;26,8 ;25,9 ;0 ;4,60 ;12,4 ;-2 ;3,53 ;30,3 ;0 ;
1863 ;0:13,10 ;4882 ;22 ;76;19;74;0,850 ;26,4 ;25,4 ;26,5 ;25,5 ;0 ;4,56 ;12,2 ;-2 ;3,55 ;30,0 ;0 ;
1863 ;0:13,20 ;4807 ;22 ;76;19;74;0,858 ;26,0 ;25,4 ;26,2 ;25,5 ;0 ;4,62 ;12,2 ;-1 ;3,53 ;29,8 ;0 ;
1863 ;0:13,30 ;4805 ;22 ;76;19;74;0,871 ;25,7 ;25,1 ;25,7 ;25,2 ;0 ;4,62 ;12,3 ;-1 ;3,52 ;29,7 ;0 ;
1863 ;0:13,40 ;4744 ;22 ;76;19;74;0,879 ;25,3 ;24,8 ;25,7 ;25,2 ;0 ;4,63 ;12,3 ;0 ;3,50 ;29,6 ;0 ;
1863 ;0:13,50 ;4658 ;22 ;76;19;73;0,876 ;25,2 ;24,6 ;25,4 ;24,8 ;0 ;4,53 ;12,3 ;-1 ;3,43 ;29,3 ;0 ;
1863 ;0:13,60 ;4610 ;22 ;76;19;74;0,883 ;24,8 ;24,3 ;24,8 ;24,4 ;0 ;4,63 ;12,4 ;-1 ;3,46 ;29,2 ;0 ;
