SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;SHIF A;L/Hr;L/100K;

192 ;0:00,10 ;0 ;3 ;68;30;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,43 ;1,16 ;11,4 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,20 ;0 ;3 ;68;30;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,42 ;1,16 ;11,4 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,30 ;0 ;3 ;68;30;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,40 ;1,16 ;12,6 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,40 ;0 ;3 ;68;30;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,38 ;1,15 ;12,7 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,50 ;0 ;3 ;68;30;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,37 ;1,15 ;12,8 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,60 ;0 ;3 ;68;30;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,37 ;1,15 ;12,8 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,70 ;0 ;2 ;68;30;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,28 ;1,16 ;11,2 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,80 ;0 ;3 ;68;30;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,26 ;1,16 ;11,4 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:00,90 ;0 ;3 ;68;30;96;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,26 ;1,16 ;11,4 ;-1 ;0,00 ;0,0 ;0 ;0,0;0,0;
192 ;0:01,00 ;117 ;3 ;68;30;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,85 ;1,16 ;11,1 ;-1 ;4,61 ;18,1 ;0 ;0,0;0,0;
