"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
102463,1564152847157,-0,2.21,0.88,0.3,1.44,1.05,1.15,-0.62,0.77,-16,9,-22,1.31,8954,9,86,43,31,823,486.0,655,462,60,123.0,140,1,295,200,66,0,0,494,-1562,32033,468,-5.59,,,,,,,,,,,,
102483,1564152847177,-0,2.21,0.88,0.3,1.43,1.05,1.17,-0.7,0.72,-16,10,-21,1.36,8798,10,86,43,30,814,485.0,648,462,60,123.0,140,1,291,197,66,0,0,495,-6441,10305,469,-5.59,,,,,,,,,,,,
102503,1564152847196,2,2.21,0.88,0.3,1.43,1.06,1.0,-0.52,0.56,-15,10,-20,1.13,8612,6,86,43,29,816,483.0,643,467,60,124.0,140,1,287,194,66,0,0,499,3580,-9203,468,-5.59,,,,,,,,,,,,
102523,1564152847216,2,2.2,0.87,0.3,1.44,1.05,1.08,-0.32,0.62,-14,9,-21,1.13,8415,3,86,43,28,818,483.0,653,465,60,123.0,140,1,282,184,66,0,0,492,3580,3580,467,-5.59,,,,,,,,,,,,
102543,1564152847236,1,2.21,0.88,0.3,1.44,1.05,1.03,-0.33,0.62,-14,9,-21,1.08,8220,6,86,43,28,819,482.0,645,466,60,124.0,140,1,280,175,66,0,0,492,-899,-9203,465,-5.59,44.681282,10.025024,47.49,178.0,0,0.0,-1,0.0,0.0,0,0.3,1.709
102563,1564152847256,1,2.2,0.88,0.3,1.44,1.05,1.13,-0.25,0.67,-15,7,-20,1.15,8223,5,86,43,28,820,480.0,636,461,60,124.0,140,1,280,171,66,0,0,478,8488,6193,463,-5.59,,,,,,,,,,,,
102583,1564152847276,2,2.22,0.88,0.3,1.44,1.06,1.01,-0.2,0.61,-14,7,-18,1.03,8173,6,86,43,28,819,475.0,636,463,60,124.0,112,1,279,168,52,0,0,473,-17956,17628,462,-5.59,,,,,,,,,,,,
102603,1564152847296,-0,2.22,0.88,0.3,1.44,1.05,1.09,-0.16,0.67,-14,3,-19,1.11,8220,6,86,43,28,819,474.0,641,463,60,125.0,112,1,280,171,52,0,0,458,-9203,2524,458,-5.59,,,,,,,,,,,,
102623,1564152847316,2,2.22,0.89,0.3,1.45,1.05,0.95,-0.05,0.55,-14,3,-18,0.95,8263,6,86,43,28,824,470.0,643,467,60,124.0,112,1,280,173,52,0,0,456,8488,-8985,456,-5.59,,,,,,,,,,,,
102643,1564152847336,-0,2.22,0.88,0.3,1.43,1.06,1.06,0.01,0.59,-13,3,-17,1.06,8285,6,86,43,29,829,465.0,645,463,60,123.0,112,1,284,175,52,0,0,454,6193,-8985,453,-5.59,44.68129,10.025015,47.33,178.0,0,0.0,-1,0.0,0.0,0,0.31,1.7107
102663,1564152847356,3,2.21,0.89,0.3,1.44,1.05,1.01,0.01,0.53,-13,3,-18,1.01,8285,5,86,43,28,835,461.0,637,465,60,125.0,112,1,281,175,52,0,0,443,2211,-3267,450,-5.59,,,,,,,,,,,,
102683,1564152847376,2,2.22,0.89,0.3,1.44,1.05,1.1,0.05,0.55,-13,2,-17,1.1,8289,5,86,43,28,845,459.0,640,466,60,125.0,122,1,280,174,55,0,0,452,-18108,15649,447,-5.59,,,,,,,,,,,,
102703,1564152847396,-1,2.21,0.88,0.3,1.44,1.05,1.08,0.13,0.48,-13,3,-16,1.09,8307,6,86,43,28,869,458.0,647,465,60,124.0,122,1,281,176,55,0,0,452,17628,23400,444,-5.59,,,,,,,,,,,,
102723,1564152847416,0,2.22,0.89,0.31,1.44,1.06,1.06,0.18,0.37,-13,2,-15,1.07,8351,6,86,43,28,893,453.0,649,464,60,124.0,122,1,281,177,55,0,0,449,-8985,16648,440,-5.59,,,,,,,,,,,,
102743,1564152847436,-1,2.22,0.89,0.3,1.45,1.05,1.12,0.12,0.44,-13,2,-15,1.13,8359,5,86,43,28,912,448.0,647,463,60,123.0,122,1,281,177,55,0,0,446,8488,-768,438,-5.59,44.681301,10.025005,46.04,178.0,0,0.0,-1,0.0,0.0,0,0.31,1.7124
102763,1564152847456,1,2.22,0.89,0.31,1.45,1.06,1.04,0.12,0.36,-12,2,-15,1.05,8318,6,86,43,28,931,446.0,642,468,60,125.0,122,1,281,176,55,0,0,446,16648,20625,435,-5.59,,,,,,,,,,,,
102783,1564152847476,-1,2.23,0.89,0.3,1.44,1.06,1.11,0.1,0.47,-12,3,-15,1.11,8278,5,86,43,28,968,442.0,647,462,60,124.0,127,1,280,174,55,0,0,443,23400,-768,433,-5.59,,,,,,,,,,,,
102803,1564152847496,2,2.22,0.89,0.3,1.45,1.05,1.06,0.14,0.42,-11,3,-15,1.07,8252,5,86,43,28,1005,442.0,640,467,60,124.0,127,1,280,173,55,0,0,440,23400,-768,430,-5.59,,,,,,,,,,,,
102823,1564152847516,-0,2.22,0.88,0.31,1.44,1.06,1.14,0.12,0.42,-12,3,-15,1.15,8194,6,86,43,28,1024,439.0,641,463,60,124.0,127,1,279,169,55,0,0,442,-28332,5600,428,-5.59,,,,,,,,,,,,
102843,1564152847536,0,2.23,0.89,0.31,1.44,1.06,1.13,0.16,0.44,-12,2,-15,1.14,8099,6,86,43,28,1042,437.0,642,462,60,125.0,127,1,279,164,55,0,0,439,19477,-7939,426,-5.59,44.681309,10.024995,44.37,178.1,0,0.0,-1,0.0,0.0,0,0.31,1.7141
102863,1564152847556,3,2.22,0.89,0.3,1.45,1.05,1.11,0.19,0.42,-12,2,-14,1.13,8023,6,86,43,29,1065,434.0,642,463,60,124.0,127,1,281,162,55,0,0,434,-7939,-3856,423,-5.59,,,,,,,,,,,,
102883,1564152847576,0,2.23,0.89,0.3,1.44,1.06,1.2,0.16,0.45,-12,1,-15,1.21,7999,6,86,43,29,1088,432.0,637,463,60,123.0,113,1,281,161,48,0,0,434,-3322,-21792,421,-5.59,,,,,,,,,,,,
102903,1564152847596,0,2.22,0.89,0.31,1.45,1.06,1.2,0.13,0.43,-12,2,-15,1.21,7931,6,86,43,28,1096,429.0,635,462,60,124.0,113,1,278,160,48,0,0,434,3635,-21792,418,-5.59,,,,,,,,,,,,
102923,1564152847616,3,2.22,0.89,0.3,1.45,1.05,1.08,0.16,0.37,-12,3,-14,1.1,7921,6,87,43,29,1100,427.0,636,466,60,124.0,113,1,281,161,48,0,0,424,13552,-21792,416,-5.59,,,,,,,,,,,,
102943,1564152847636,-1,2.22,0.89,0.3,1.44,1.05,1.12,0.22,0.38,-11,3,-15,1.14,7881,6,86,43,29,1103,424.0,636,462,60,124.0,113,1,280,161,48,0,0,424,-4082,-21792,414,-5.59,44.681316,10.024984,43.32,178.1,0,0.0,-1,0.0,0.0,0,0.31,1.7157
102963,1564152847656,-0,2.22,0.89,0.31,1.44,1.06,1.21,0.16,0.48,-12,3,-15,1.22,7815,6,86,43,29,1106,424.0,643,462,60,123.0,113,1,280,161,48,0,0,424,-4082,18584,412,-5.59,,,,,,,,,,,,
102983,1564152847676,1,2.2,0.88,0.3,1.43,1.05,1.23,0.13,0.45,-12,3,-14,1.24,7815,6,87,43,29,1107,420.0,632,463,60,125.0,114,1,280,161,47,0,0,421,-8165,-9166,409,-5.59,,,,,,,,,,,,
103003,1564152847696,0,2.23,0.89,0.31,1.45,1.05,1.15,0.19,0.38,-12,3,-15,1.16,7738,5,87,43,28,1106,419.0,627,466,60,124.0,114,1,276,160,47,0,0,418,7154,13040,406,-5.59,,,,,,,,,,,,
103023,1564152847716,2,2.22,0.89,0.3,1.44,1.05,1.05,0.3,0.34,-11,1,-15,1.09,7706,6,87,43,28,1104,416.0,634,464,60,123.0,114,1,276,160,47,0,0,415,18584,10392,404,-5.59,,,,,,,,,,,,
103043,1564152847736,2,2.22,0.89,0.31,1.45,1.05,1.0,0.28,0.33,-11,3,-14,1.03,7719,6,87,43,28,1102,412.0,631,461,60,123.0,114,1,276,160,47,0,0,415,13040,10392,400,-5.59,44.681324,10.024974,41.92,178.1,0,0.0,-1,0.0,0.0,0,0.31,1.7174
103063,1564152847756,4,2.22,0.89,0.3,1.45,1.05,1.01,0.29,0.31,-11,2,-13,1.06,7646,5,87,43,27,1100,409.0,631,463,60,124.0,114,1,272,160,47,0,0,412,11560,2524,398,-5.59,,,,,,,,,,,,
103083,1564152847776,-0,2.21,0.89,0.3,1.45,1.05,1.12,0.23,0.44,-11,2,-14,1.14,7637,5,87,43,27,1099,410.0,628,464,60,124.0,113,1,272,158,45,0,0,409,9517,-8151,397,-5.59,,,,,,,,,,,,
103103,1564152847796,-0,2.22,0.89,0.3,1.45,1.06,1.21,0.13,0.51,-11,3,-13,1.21,7591,6,87,43,27,1090,408.0,626,464,60,125.0,113,1,272,158,45,0,0,411,-26615,2524,396,-5.59,,,,,,,,,,,,
103123,1564152847816,-1,2.22,0.89,0.3,1.44,1.06,1.29,0.12,0.62,-12,2,-13,1.29,7609,6,87,43,26,1078,406.0,626,461,60,125.0,113,1,269,158,45,0,0,408,1504,6384,394,-5.59,,,,,,,,,,,,
103143,1564152847836,-1,2.22,0.89,0.31,1.44,1.06,1.31,0.05,0.67,-12,0,-14,1.31,7545,5,86,43,26,1067,403.0,628,465,60,124.0,113,1,268,158,45,0,0,407,-8151,-6656,392,-5.59,44.681332,10.024963,40.82,178.1,0,0.0,-1,0.0,0.0,0,0.31,1.719
103163,1564152847856,-1,2.21,0.89,0.31,1.45,1.06,1.38,0.08,0.7,-13,-1,-15,1.38,7515,5,86,43,27,1056,401.0,620,463,60,125.0,113,1,272,158,45,0,0,407,6512,-32702,389,-5.59,,,,,,,,,,,,
103183,1564152847876,-0,2.21,0.89,0.3,1.45,1.05,1.43,0.01,0.74,-13,0,-14,1.43,7440,6,87,44,26,1039,400.0,618,462,60,125.0,113,1,267,157,44,0,0,406,6512,17144,389,-5.59,,,,,,,,,,,,
103203,1564152847896,-2,2.21,0.89,0.31,1.44,1.06,1.49,-0.02,0.8,-13,0,-13,1.49,7425,5,86,44,26,1016,398.0,625,464,60,123.0,113,1,267,156,44,0,0,403,6384,-6656,386,-5.59,,,,,,,,,,,,
103223,1564152847916,-1,2.21,0.89,0.31,1.44,1.06,1.52,-0.05,0.92,-13,-1,-15,1.52,7355,5,87,44,26,999,396.0,622,466,60,125.0,113,1,266,156,44,0,0,400,-32702,505,385,-5.59,,,,,,,,,,,,
103243,1564152847936,3,2.22,0.89,0.31,1.45,1.05,1.56,-0.05,0.91,-13,-1,-15,1.56,7367,6,87,44,27,987,394.0,624,464,60,123.0,113,1,270,157,44,0,0,401,-1818,-6524,381,-5.59,44.681339,10.024953,39.64,178.1,0,0.0,-1,0.0,0.0,0,0.31,1.7207
103263,1564152847956,3,2.22,0.89,0.3,1.45,1.06,1.5,-0.09,0.89,-12,0,-14,1.5,7309,5,87,44,26,972,392.0,629,465,60,123.0,113,1,266,157,44,0,0,395,1,505,381,-5.59,,,,,,,,,,,,
103283,1564152847976,1,2.23,0.89,0.3,1.44,1.05,1.34,0.01,0.73,-11,1,-13,1.34,7298,5,87,44,27,954,393.0,621,465,60,122.0,112,1,270,157,43,0,0,392,-6656,-3866,380,-5.59,,,,,,,,,,,,
103303,1564152847996,1,2.23,0.9,0.3,1.44,1.06,1.2,0.09,0.57,-10,2,-13,1.2,7270,6,87,44,27,939,390.0,613,464,60,124.0,112,1,270,157,43,0,0,392,-1562,-6475,379,-5.59,,,,,,,,,,,,
103323,1564152848008,-0,2.23,0.9,0.31,1.45,1.06,1.14,0.1,0.56,-10,0,-13,1.15,7225,5,87,44,27,933,388.0,610,460,60,124.0,112,1,270,157,43,0,0,392,-31744,19125,376,-5.59,,,,,,,,,,,,
103343,1564152848028,-1,2.23,0.89,0.31,1.44,1.06,1.23,0.04,0.62,-11,-1,-14,1.23,7222,5,87,44,27,925,384.0,618,462,60,123.0,112,1,270,157,43,0,0,389,-19019,-992,375,-5.59,44.681343,10.024942,38.81,178.2,0,0.0,-1,0.0,0.0,0,0.31,1.7224
103363,1564152848048,3,2.22,0.89,0.31,1.45,1.06,1.29,-0.04,0.69,-11,-0,-13,1.29,7148,5,87,44,27,916,382.0,621,463,60,123.0,112,1,269,157,43,0,0,388,19125,3,376,-5.59,,,,,,,,,,,,
103383,1564152848068,2,2.22,0.89,0.31,1.45,1.06,1.22,-0.0,0.6,-11,0,-12,1.22,7134,5,87,44,27,909,381.0,610,465,60,123.0,112,1,269,157,42,0,0,386,-18948,-6656,371,-5.59,,,,,,,,,,,,
