"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
282463,1564151629883,-1,2.5,0.93,0.32,1.4,1.07,0.75,-0.9,0.82,19,0,22,1.17,7822,25,92,42,47,842,570.0,578,462,60,122.0,112,1,370,219,64,0,0,571,-8962,15649,570,-5.59,,,,,,,,,,,,
282483,1564151629903,-1,2.5,0.94,0.32,1.4,1.08,0.83,-0.92,0.8,19,-1,24,1.24,7832,25,92,42,47,841,572.0,573,465,60,122.0,112,1,370,145,64,0,0,576,-22519,-16384,572,-5.59,,,,,,,,,,,,
282503,1564151629923,1,2.5,0.93,0.31,1.4,1.07,0.86,-0.9,0.76,19,-2,24,1.24,7805,25,92,42,47,839,573.0,573,466,60,123.0,112,1,370,219,64,0,0,571,2524,-25872,571,-5.59,,,,,,,,,,,,
282523,1564151629943,1,2.5,0.93,0.32,1.4,1.08,0.8,-0.87,0.69,19,-2,23,1.18,7864,25,92,42,47,839,574.0,570,465,60,122.0,112,1,370,145,64,0,0,569,2524,-12040,574,-5.59,,,,,,,,,,,,
282543,1564151629963,3,2.49,0.94,0.32,1.4,1.07,0.8,-0.88,0.63,19,-2,25,1.19,7911,25,92,42,47,843,571.0,567,465,60,123.0,112,1,370,219,64,0,0,569,-506,-28648,573,-5.59,44.681362,10.025015,56.08,173.5,0,0.0,-1,0.0,0.0,0,1.82,4.7091
282563,1564151629983,-0,2.51,0.94,0.32,1.4,1.07,0.9,-0.83,0.67,18,-0,27,1.23,7898,25,92,42,47,848,571.0,576,466,60,123.0,113,1,370,219,65,0,0,571,-8962,-12040,571,-5.59,,,,,,,,,,,,
282583,1564151629991,1,2.5,0.94,0.32,1.41,1.07,0.89,-0.84,0.7,18,0,25,1.22,7921,25,92,42,47,852,574.0,572,466,60,123.0,113,1,370,219,65,0,0,575,-22519,-32504,574,-5.59,,,,,,,,,,,,
282603,1564151630011,2,2.5,0.94,0.32,1.4,1.07,0.81,-0.84,0.6,19,0,25,1.17,7881,25,92,42,47,858,573.0,562,465,60,122.0,113,1,370,219,65,0,0,572,14504,-13043,573,-5.59,,,,,,,,,,,,
282623,1564151630031,3,2.49,0.94,0.32,1.4,1.08,0.82,-0.84,0.59,19,2,25,1.17,7864,25,92,42,47,868,573.0,572,463,60,122.0,113,1,370,219,65,0,0,575,14504,8488,573,-5.59,,,,,,,,,,,,
282643,1564151630051,0,2.51,0.93,0.32,1.4,1.08,0.91,-0.87,0.68,19,2,23,1.26,7911,25,92,42,46,875,574.0,569,463,60,122.0,113,1,362,219,65,0,0,574,-22519,-25872,574,-5.59,44.681351,10.025028,56.39,173.5,0,0.0,-1,0.0,0.0,0,1.82,4.7107
