"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
24263,1564151371675,-0,2.35,0.71,0.54,0.98,0.85,0.75,-0.01,0.57,-0,-3,0,0.75,4973,8,82,45,49,505,0.0,492,470,60,119.0,0,1,274,230,43,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
24283,1564151371695,-1,2.35,0.71,0.54,0.98,0.84,0.79,0.01,0.56,-0,-3,-1,0.79,4890,8,82,45,49,505,0.0,482,468,60,119.0,0,1,266,229,43,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
24303,1564151371715,0,2.35,0.71,0.54,0.99,0.84,0.85,-0.02,0.47,-0,-4,-0,0.85,4846,8,82,45,50,505,0.0,472,465,60,121.0,0,1,264,228,42,0,0,0,250,250,0,181.28,,,,,,,,,,,,
24323,1564151371735,2,2.35,0.71,0.54,0.99,0.84,0.8,0.02,0.42,-0,-3,0,0.8,4790,8,81,45,50,505,0.0,464,466,60,121.0,0,1,258,230,42,0,0,0,250,250,0,181.28,,,,,,,,,,,,
24343,1564151371755,-0,2.35,0.71,0.54,0.99,0.84,0.77,-0.01,0.44,-0,-2,-0,0.77,4733,8,81,45,51,505,0.0,457,466,60,119.0,0,1,255,234,42,0,0,0,250,250,0,-5.59,44.680866,10.024147,0.0,178.5,0,0.0,-1,0.0,0.0,0,0.0,0.4057
24363,1564151371775,-0,2.35,0.72,0.54,0.99,0.84,0.76,-0.03,0.55,-0,-3,-1,0.76,4657,8,81,45,51,505,0.0,457,472,60,119.0,0,1,246,233,42,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
24383,1564151371794,-1,2.35,0.72,0.54,1.0,0.84,0.8,-0.06,0.63,-1,-4,-2,0.8,4636,8,81,45,51,505,0.0,450,468,60,118.0,0,1,243,230,42,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
24403,1564151371814,-1,2.35,0.71,0.54,0.99,0.85,0.83,-0.05,0.65,-1,-5,-2,0.83,4593,8,81,45,52,505,0.0,444,468,60,118.0,0,1,241,234,40,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
24423,1564151371834,-1,2.35,0.71,0.53,0.99,0.84,0.85,-0.01,0.63,-1,-5,-2,0.85,4547,8,81,45,52,505,0.0,444,473,60,119.0,0,1,235,232,40,0,0,0,250,250,0,-5.59,,,,,,,,,,,,
24443,1564151371854,-1,2.35,0.71,0.54,0.99,0.85,0.87,-0.01,0.64,-1,-6,-1,0.87,4514,8,81,45,52,505,0.0,433,471,60,119.0,0,1,231,232,40,0,0,0,250,250,0,-5.59,44.680866,10.024147,0.0,178.5,0,0.0,-1,0.0,0.0,0,0.0,0.4074
