"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
257363,1564151604782,-0,2.5,0.93,0.33,1.4,1.08,0.41,-0.48,0.74,16,5,21,0.63,9941,64,91,44,64,1310,513.0,639,468,60,122.0,276,1,405,384,141,0,0,530,1,2104,515,-5.59,,,,,,,,,,,,
257383,1564151604802,1,2.49,0.93,0.32,1.39,1.07,0.44,-0.46,0.72,16,5,21,0.63,9946,64,91,44,65,1280,514.0,641,465,60,123.0,276,1,404,391,141,0,0,530,-1818,2104,516,-5.59,,,,,,,,,,,,
257403,1564151604822,3,2.5,0.93,0.32,1.39,1.08,0.55,-0.45,0.56,16,2,22,0.71,9962,64,91,44,64,1237,517.0,642,466,60,123.0,276,1,405,384,141,0,0,539,771,6274,517,-5.59,,,,,,,,,,,,
257423,1564151604842,1,2.49,0.93,0.33,1.39,1.07,0.56,-0.53,0.49,16,2,22,0.77,10075,64,91,44,64,1219,521.0,640,474,60,122.0,276,1,410,389,141,0,0,548,-9216,-3082,521,-5.59,,,,,,,,,,,,
257443,1564151604862,0,2.49,0.93,0.33,1.39,1.07,0.53,-0.51,0.48,16,3,22,0.74,10173,64,91,44,64,1202,525.0,649,472,60,123.0,276,1,416,392,141,0,0,541,10408,2524,523,-5.59,44.681389,10.024936,48.98,172.7,0,0.0,-1,0.0,0.0,0,1.62,4.2907
257463,1564151604882,1,2.49,0.94,0.33,1.4,1.07,0.54,-0.44,0.32,15,1,24,0.7,10268,66,91,44,65,1176,527.0,650,466,60,123.0,289,1,425,402,152,0,0,546,2109,6274,528,-5.59,,,,,,,,,,,,
257483,1564151604902,3,2.49,0.94,0.33,1.4,1.07,0.49,-0.46,0.29,16,1,24,0.67,10324,66,91,44,65,1154,528.0,648,468,60,122.0,289,1,427,404,152,0,0,547,6274,-22263,531,-5.59,,,,,,,,,,,,
257503,1564151604922,3,2.49,0.93,0.33,1.39,1.07,0.52,-0.52,0.45,16,1,24,0.74,10353,66,91,44,66,1144,535.0,655,464,60,123.0,289,1,431,414,152,0,0,551,-3414,-22263,535,-5.59,,,,,,,,,,,,
257523,1564151604942,1,2.5,0.93,0.33,1.39,1.07,0.54,-0.58,0.6,16,1,23,0.79,10451,66,91,44,66,1140,535.0,657,465,60,122.0,289,1,440,416,152,0,0,565,-3414,12552,535,-5.59,,,,,,,,,,,,
257543,1564151604962,3,2.49,0.94,0.33,1.38,1.07,0.64,-0.67,0.74,16,2,21,0.92,10486,66,91,44,66,1133,539.0,667,468,60,122.0,289,1,443,417,152,0,0,553,17136,12552,539,-5.59,44.681381,10.02495,50.74,172.7,0,0.0,-1,0.0,0.0,0,1.62,4.2924
