"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
163063,1564152907766,2,2.42,0.93,0.32,1.47,1.09,1.01,-0.63,0.55,15,0,19,1.19,10593,27,88,43,38,833,564.0,600,462,60,119.0,156,1,317,214,89,0,0,563,2524,10432,564,-5.59,,,,,,,,,,,,
163083,1564152907786,3,2.42,0.93,0.32,1.47,1.1,1.05,-0.76,0.69,15,3,17,1.3,10599,27,88,43,38,832,563.0,630,466,60,119.0,152,1,317,214,86,0,0,561,-22519,-8188,563,-5.59,,,,,,,,,,,,
163103,1564152907794,1,2.42,0.93,0.32,1.47,1.1,1.15,-0.89,0.82,14,2,15,1.45,10527,27,88,43,37,830,562.0,642,462,60,120.0,152,1,314,214,86,0,0,567,2524,774,562,-5.59,,,,,,,,,,,,
163123,1564152907814,3,2.41,0.94,0.33,1.47,1.1,1.05,-1.0,0.93,14,0,14,1.45,10569,27,88,43,38,826,561.0,647,465,60,121.0,152,1,317,214,86,0,0,565,-8962,1780,561,-5.59,,,,,,,,,,,,
163143,1564152907834,1,2.41,0.94,0.32,1.47,1.09,1.12,-1.1,1.04,13,3,11,1.57,10515,27,88,43,38,823,562.0,655,466,60,120.0,152,1,317,214,86,0,0,560,-506,-3190,562,-5.59,44.680969,10.024949,56.17,177.0,0,0.0,-1,0.0,0.0,0,0.72,2.719
163163,1564152907854,3,2.4,0.93,0.32,1.47,1.09,1.16,-1.18,1.13,12,5,10,1.66,10533,27,88,43,38,819,558.0,653,468,60,121.0,152,1,317,214,86,0,0,558,-506,1760,558,-5.59,,,,,,,,,,,,
163183,1564152907874,2,2.39,0.93,0.32,1.47,1.09,1.24,-1.27,1.21,11,3,8,1.77,10474,27,88,43,38,818,559.0,652,465,60,121.0,151,1,317,213,84,0,0,552,-2336,-8186,555,-5.59,,,,,,,,,,,,
163203,1564152907894,1,2.4,0.92,0.32,1.47,1.09,1.2,-1.34,1.29,10,3,7,1.8,10515,27,88,43,38,818,557.0,653,460,60,120.0,151,1,317,214,84,0,0,559,1779,1780,557,-5.59,,,,,,,,,,,,
163223,1564152907906,2,2.38,0.93,0.32,1.47,1.09,1.28,-1.4,1.36,10,3,6,1.9,10463,27,88,43,37,819,553.0,655,463,60,120.0,151,1,314,213,84,0,0,553,-506,2211,553,-5.59,,,,,,,,,,,,
163243,1564152907926,3,2.38,0.92,0.32,1.47,1.09,1.25,-1.46,1.42,10,4,5,1.92,10504,27,88,43,38,823,555.0,658,464,60,120.0,151,1,317,214,84,0,0,553,-3082,-29984,555,-5.59,44.680965,10.024933,55.55,177.0,0,0.0,-1,0.0,0.0,0,0.72,2.7207
