"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
262963,1564153007660,0,2.56,1.01,0.38,1.52,1.13,1.2,-0.54,0.86,21,-2,28,1.32,9295,50,98,43,58,1362,475.0,620,460,60,123.0,234,1,403,322,110,0,0,498,16648,248,475,-5.59,,,,,,,,,,,,
262983,1564153007680,2,2.55,1.01,0.38,1.53,1.13,1.09,-0.62,0.88,21,-0,28,1.25,9360,51,97,43,58,1353,477.0,623,466,60,123.0,240,1,404,324,114,0,0,506,16648,11560,477,-5.59,,,,,,,,,,,,
263003,1564153007702,1,2.56,1.0,0.38,1.52,1.14,1.11,-0.66,0.93,20,-1,28,1.3,9389,51,97,43,58,1342,482.0,623,463,60,123.0,240,1,405,324,114,0,0,499,16648,771,482,-5.59,,,,,,,,,,,,
263023,1564153007722,2,2.55,1.0,0.38,1.52,1.13,1.08,-0.63,0.97,21,-0,28,1.25,9417,51,98,43,57,1330,482.0,624,461,60,123.0,240,1,404,320,114,0,0,488,8488,2109,482,-5.59,,,,,,,,,,,,
263043,1564153007742,-1,2.55,1.0,0.38,1.52,1.14,0.91,-0.6,0.82,21,-1,29,1.09,9417,51,98,43,57,1325,483.0,625,464,60,124.0,240,1,404,320,114,0,0,501,3571,-22519,484,-5.59,44.681343,10.025009,46.35,172.4,0,0.0,-1,0.0,0.0,0,1.54,4.384
263063,1564153007762,2,2.54,1.01,0.38,1.52,1.13,0.86,-0.64,0.83,21,1,28,1.07,9431,51,98,43,57,1322,486.0,616,468,60,123.0,240,1,404,320,114,0,0,517,14488,-4054,486,-5.59,,,,,,,,,,,,
263083,1564153007782,3,2.54,1.0,0.38,1.51,1.14,0.93,-0.66,0.9,21,0,28,1.15,9426,51,97,43,57,1308,488.0,617,466,60,122.0,233,1,404,320,114,0,0,499,-18108,6274,488,-5.59,,,,,,,,,,,,
263103,1564153007802,-1,2.54,1.0,0.38,1.52,1.13,0.87,-0.58,0.89,21,1,28,1.04,9407,51,98,43,58,1288,491.0,612,462,60,123.0,233,1,405,320,114,0,0,505,2211,26178,491,-5.59,,,,,,,,,,,,
263123,1564153007822,-1,2.54,1.0,0.38,1.52,1.14,0.88,-0.62,0.76,21,0,28,1.08,9422,58,98,43,58,1270,492.0,620,468,60,123.0,233,1,405,325,114,0,0,508,16408,-3414,491,-5.59,,,,,,,,,,,,
263143,1564153007842,3,2.54,1.0,0.38,1.52,1.13,0.93,-0.67,0.8,20,-1,27,1.15,9422,62,98,43,61,1253,490.0,617,462,60,123.0,233,1,411,340,114,0,0,499,243,-21872,494,-5.59,44.681332,10.02502,46.87,172.4,0,0.0,-1,0.0,0.0,0,1.54,4.3857
263163,1564153007862,1,2.53,1.0,0.38,1.51,1.13,0.9,-0.66,0.8,20,-1,27,1.12,9503,67,98,43,64,1232,495.0,623,468,60,124.0,233,1,414,352,114,0,0,518,30272,17136,495,-5.59,,,,,,,,,,,,
263183,1564153007882,1,2.54,0.99,0.37,1.5,1.13,0.86,-0.71,0.68,20,-1,28,1.11,9635,71,98,43,68,1208,499.0,626,464,60,124.0,278,1,408,385,138,0,0,515,-16384,10994,499,-5.59,,,,,,,,,,,,
263203,1564153007902,1,2.53,0.97,0.37,1.49,1.12,0.69,-0.71,0.73,20,0,27,0.99,9806,72,98,43,70,1193,497.0,632,466,60,123.0,278,1,404,411,138,0,0,510,8488,17136,497,-5.59,,,,,,,,,,,,
263223,1564153007922,3,2.53,0.97,0.37,1.48,1.12,0.76,-0.64,0.65,20,-0,26,1.0,9936,72,98,43,70,1187,499.0,646,460,60,123.0,278,1,398,429,138,0,0,537,-9203,1248,499,-5.59,,,,,,,,,,,,
263243,1564153007942,2,2.53,0.97,0.37,1.5,1.12,0.68,-0.72,0.79,20,1,26,0.99,10000,72,98,43,71,1187,502.0,638,462,60,123.0,278,1,395,444,138,0,0,543,-23367,-32248,504,-5.59,44.681324,10.02503,48.3,172.4,0,0.0,-1,0.0,0.0,0,1.55,4.3874
263263,1564153007962,1,2.53,0.99,0.38,1.51,1.12,0.58,-0.67,0.75,21,4,26,0.89,10086,72,98,43,71,1192,508.0,640,462,60,123.0,278,1,403,445,138,0,0,532,10305,14504,510,-5.59,,,,,,,,,,,,
263283,1564153007982,3,2.53,0.99,0.37,1.49,1.12,0.58,-0.55,0.6,21,1,27,0.8,10124,72,98,43,71,1201,510.0,631,464,60,122.0,332,1,406,447,170,0,0,544,32033,2104,513,-5.59,,,,,,,,,,,,
263303,1564153007992,3,2.53,0.99,0.38,1.51,1.13,0.58,-0.57,0.63,21,1,27,0.81,10151,72,98,43,71,1213,513.0,634,457,60,123.0,332,1,408,446,170,0,0,526,3580,-8186,513,-5.59,,,,,,,,,,,,
263323,1564153008012,1,2.53,0.99,0.37,1.5,1.13,0.54,-0.7,0.77,21,5,26,0.88,10195,72,98,43,71,1221,516.0,632,461,60,123.0,332,1,412,447,170,0,0,555,505,1779,516,-5.59,,,,,,,,,,,,
263343,1564153008032,1,2.53,0.99,0.38,1.5,1.12,0.43,-0.77,0.79,21,7,26,0.88,10195,72,98,43,72,1226,520.0,630,463,60,123.0,332,1,411,454,170,0,0,576,998,-32248,522,-5.59,44.681313,10.025039,49.13,172.4,0,0.0,-1,0.0,0.0,0,1.55,4.389
263363,1564153008052,1,2.53,0.99,0.37,1.51,1.13,0.42,-0.77,0.63,22,5,27,0.87,10324,72,98,43,71,1227,525.0,633,463,60,123.0,332,1,423,450,170,0,0,526,998,6274,526,-5.59,,,,,,,,,,,,
263383,1564153008072,2,2.54,0.98,0.38,1.5,1.13,0.51,-0.59,0.6,22,1,29,0.78,10341,73,98,43,72,1220,526.0,636,467,60,123.0,332,1,422,456,175,0,0,544,3,-32248,528,-5.59,,,,,,,,,,,,
263403,1564153008102,1,2.52,0.99,0.37,1.51,1.12,0.54,-0.47,0.58,22,0,29,0.71,10405,73,98,43,72,1209,530.0,636,463,60,123.0,332,1,429,456,175,0,0,571,2109,6273,531,-5.59,,,,,,,,,,,,
263423,1564153008122,1,2.52,0.99,0.37,1.5,1.12,0.62,-0.31,0.48,21,-1,29,0.7,10492,73,98,43,72,1192,533.0,657,460,60,123.0,332,1,436,458,175,0,0,565,10408,-28648,534,-5.59,,,,,,,,,,,,
263443,1564153008142,1,2.53,0.99,0.37,1.51,1.12,0.59,-0.28,0.45,21,-3,31,0.65,10593,73,98,43,72,1176,534.0,655,466,60,123.0,332,1,439,459,175,0,0,557,15661,2211,534,-5.59,44.681301,10.025047,50.56,172.4,0,0.0,-1,0.0,0.0,0,1.55,4.3907
263463,1564153008162,1,2.53,0.99,0.38,1.51,1.13,0.52,-0.12,0.32,21,-2,30,0.54,10635,73,98,43,72,1166,538.0,644,466,60,123.0,332,1,439,459,175,0,0,559,-3414,-8186,538,-5.59,,,,,,,,,,,,
263483,1564153008182,2,2.52,0.99,0.38,1.5,1.14,0.53,-0.05,0.11,21,-2,29,0.53,10726,73,98,43,72,1155,541.0,638,466,60,123.0,344,1,441,459,186,0,0,565,15679,774,541,-5.59,,,,,,,,,,,,
263503,1564153008202,2,2.51,1.0,0.38,1.51,1.13,0.45,-0.19,0.05,21,-4,31,0.49,10720,73,98,43,72,1141,546.0,643,463,60,123.0,344,1,441,459,186,0,0,597,-3482,774,546,-5.59,,,,,,,,,,,,
263523,1564153008222,3,2.51,0.98,0.37,1.51,1.12,0.51,-0.37,0.25,20,-4,30,0.63,10863,73,98,43,73,1127,547.0,640,466,60,123.0,344,1,443,459,186,0,0,589,1248,259,551,-5.59,,,,,,,,,,,,
263543,1564153008242,1,2.52,0.99,0.38,1.5,1.13,0.45,-0.52,0.42,20,-2,29,0.69,10894,73,98,43,73,1123,552.0,645,464,60,123.0,344,1,445,464,186,0,0,570,2524,259,552,-5.59,44.68129,10.025056,52.43,172.4,0,0.0,-1,0.0,0.0,0,1.55,4.3924
263563,1564153008262,2,2.52,0.99,0.38,1.51,1.13,0.41,-0.34,0.29,21,-3,29,0.53,10952,73,98,43,72,1118,557.0,652,467,60,123.0,344,1,446,459,186,0,0,573,-9072,17344,557,-5.59,,,,,,,,,,,,
263583,1564153008282,3,2.52,0.99,0.38,1.51,1.13,0.47,-0.5,0.36,21,-1,29,0.69,11009,73,98,43,73,1110,562.0,646,469,60,122.0,342,1,447,464,192,0,0,598,2104,2048,562,-5.59,,,,,,,,,,,,
263603,1564153008296,2,2.51,0.99,0.37,1.51,1.12,0.52,-0.51,0.52,20,1,27,0.73,11009,74,98,43,73,1101,566.0,645,467,60,123.0,342,1,446,464,192,0,0,624,6274,-1894,566,-5.59,,,,,,,,,,,,
263623,1564153008316,3,2.51,0.99,0.37,1.5,1.12,0.49,-0.58,0.33,19,-1,27,0.75,11174,74,98,43,73,1095,568.0,650,463,60,123.0,342,1,445,464,192,0,0,578,-30064,-3210,568,-5.59,,,,,,,,,,,,
263643,1564153008336,1,2.53,0.98,0.37,1.5,1.13,0.55,-0.66,0.5,19,-1,26,0.86,11295,73,98,43,73,1090,568.0,650,460,60,123.0,342,1,444,464,192,0,0,596,-28648,-3820,571,-5.59,44.681278,10.025064,54.01,172.4,0,0.0,-1,0.0,0.0,0,1.55,4.3941
263663,1564153008356,3,2.53,0.99,0.37,1.51,1.12,0.57,-0.64,0.38,19,-3,28,0.86,11315,74,98,43,73,1079,572.0,650,461,60,123.0,342,1,443,459,192,0,0,601,-8962,-30139,572,-5.59,,,,,,,,,,,,
263683,1564153008376,1,2.52,0.99,0.37,1.51,1.13,0.52,-0.72,0.54,19,-3,27,0.88,11281,74,98,43,72,1068,577.0,649,464,60,123.0,339,1,444,459,196,0,0,620,-32248,-3820,577,-5.59,,,,,,,,,,,,
263703,1564153008401,2,2.53,0.99,0.38,1.51,1.13,0.44,-0.77,0.42,19,-2,28,0.89,11356,74,98,43,72,1061,581.0,642,466,60,122.0,339,1,443,459,196,0,0,611,-28648,16529,581,-5.59,,,,,,,,,,,,
263723,1564153008421,1,2.53,0.99,0.38,1.51,1.13,0.48,-0.54,0.47,19,-2,29,0.72,11496,74,98,43,72,1055,584.0,645,467,60,123.0,339,1,441,459,196,0,0,598,-28648,19304,584,-5.59,,,,,,,,,,,,
263743,1564153008441,2,2.51,0.99,0.38,1.51,1.12,0.61,-0.66,0.62,19,-2,27,0.89,11545,74,98,43,72,1045,590.0,649,468,60,123.0,339,1,440,459,196,0,0,632,-32504,3403,590,-5.59,44.681263,10.02507,55.61,172.4,0,0.0,-1,0.0,0.0,0,1.55,4.3957
263763,1564153008461,4,2.52,0.99,0.37,1.5,1.13,0.66,-0.79,0.51,19,-0,26,1.03,11631,74,97,43,72,1034,591.0,658,467,60,123.0,339,1,440,459,196,0,0,618,-28648,-16883,591,-5.59,,,,,,,,,,,,
263783,1564153008481,1,2.52,0.99,0.38,1.51,1.13,0.62,-0.72,0.42,20,4,27,0.95,11733,74,98,43,71,1028,594.0,655,465,60,122.0,337,1,440,454,201,0,0,622,-23623,-1346,594,-5.59,,,,,,,,,,,,
263803,1564153008501,3,2.51,0.99,0.37,1.51,1.13,0.51,-0.58,0.45,20,8,28,0.77,11748,74,98,43,71,1024,596.0,651,462,60,123.0,337,1,440,454,201,0,0,629,12552,-18357,598,-5.59,,,,,,,,,,,,
263823,1564153008521,2,2.51,1.0,0.38,1.52,1.13,0.41,-0.36,0.59,21,10,29,0.55,11807,74,98,43,71,1014,600.0,652,464,60,123.0,337,1,440,454,201,0,0,626,-29984,-4876,600,-5.59,,,,,,,,,,,,
263843,1564153008541,4,2.5,1.0,0.38,1.51,1.14,0.37,-0.26,0.73,22,10,27,0.45,11844,74,97,43,71,1003,604.0,656,460,60,123.0,337,1,440,454,201,0,0,649,259,-4876,603,-5.59,44.681252,10.025075,57.51,172.4,0,0.0,-1,0.0,0.0,0,1.55,4.3974
263863,1564153008561,3,2.49,1.01,0.38,1.52,1.13,0.32,-0.2,0.86,22,10,26,0.37,11904,74,98,43,71,995,608.0,657,466,60,123.0,337,1,440,454,201,0,0,639,1,-2836,608,-5.59,,,,,,,,,,,,
263883,1564153008581,2,2.48,1.0,0.37,1.51,1.14,0.25,-0.13,0.94,21,13,28,0.28,11965,74,98,43,71,988,611.0,651,460,60,123.0,336,1,440,454,205,0,0,639,30208,-2580,611,-5.59,,,,,,,,,,,,
263903,1564153008601,2,2.47,1.0,0.38,1.51,1.12,0.21,-0.03,0.96,21,13,29,0.21,12026,74,98,43,71,970,612.0,658,461,60,122.0,336,1,440,454,205,0,0,640,-16384,-30207,612,-5.59,,,,,,,,,,,,
