"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
448464,1564150051466,-0,2.47,1.0,0.32,1.46,1.12,0.91,-0.29,0.67,20,-5,26,0.96,10515,18,95,44,41,793,640.0,641,471,60,121.0,156,1,335,219,100,0,0,590,-30139,30721,640,-5.59,,,,,,,,,,,,
448484,1564150051486,1,2.48,1.0,0.33,1.46,1.12,0.84,-0.13,0.4,20,-6,30,0.85,10451,15,95,44,39,793,635.0,651,466,60,122.0,156,1,320,213,100,0,0,562,-23055,19304,632,-5.59,,,,,,,,,,,,
448504,1564150051506,-1,2.48,1.0,0.33,1.46,1.12,0.81,-0.01,0.17,20,-4,33,0.81,10557,13,95,44,37,793,632.0,650,468,60,122.0,134,1,314,213,85,0,0,565,243,17740,632,-5.59,,,,,,,,,,,,
448524,1564150051526,1,2.47,1.0,0.32,1.46,1.12,0.83,0.15,-0.02,21,-5,33,0.85,10515,13,95,44,36,807,629.0,643,471,60,122.0,134,1,311,213,85,0,0,539,243,17740,631,-5.59,,,,,,,,,,,,
448544,1564150051546,1,2.46,1.0,0.32,1.47,1.12,0.85,0.3,-0.18,21,-8,34,0.9,10575,13,95,44,35,821,628.0,647,472,60,123.0,134,1,308,213,85,0,0,545,17344,5344,628,-5.59,44.681362,10.024981,62.18,176.6,0,0.0,-1,0.0,0.0,0,3.27,7.4757
448564,1564150051566,2,2.46,1.0,0.33,1.46,1.13,0.78,0.38,-0.37,22,-4,35,0.87,10533,13,95,43,34,834,623.0,639,468,60,123.0,134,1,305,214,85,0,0,526,-28648,-23055,623,-5.59,,,,,,,,,,,,
448584,1564150051586,1,2.47,1.0,0.32,1.47,1.13,0.76,0.42,-0.53,23,-4,38,0.87,10563,13,95,43,33,848,623.0,637,463,60,123.0,134,1,302,214,85,0,0,517,2048,19621,623,-5.59,,,,,,,,,,,,
448604,1564150051606,0,2.47,1.0,0.33,1.46,1.13,0.72,0.41,-0.6,22,-7,39,0.83,10480,13,95,43,33,853,618.0,640,467,60,123.0,135,1,302,213,84,0,0,499,208,-30139,619,-5.59,,,,,,,,,,,,
448624,1564150051626,0,2.47,1.0,0.33,1.46,1.12,0.72,0.49,-0.74,22,-6,39,0.87,10434,13,95,43,33,858,618.0,650,472,60,122.0,135,1,302,212,84,0,0,503,-1894,16529,618,-5.59,,,,,,,,,,,,
448644,1564150051646,1,2.46,1.0,0.33,1.46,1.12,0.71,0.54,-0.86,23,-6,40,0.9,10307,13,95,43,32,853,614.0,623,466,60,122.0,135,1,300,210,84,0,0,535,-25872,19621,614,-5.59,44.681354,10.024996,61.26,176.6,0,0.0,-1,0.0,0.0,0,3.27,7.4774
448664,1564150051666,1,2.46,1.0,0.32,1.47,1.12,0.71,0.62,-0.98,23,-7,40,0.94,10319,13,95,43,32,844,610.0,610,466,60,123.0,135,1,300,210,84,0,0,550,-16384,208,610,-5.59,,,,,,,,,,,,
448684,1564150051686,1,2.46,1.0,0.33,1.46,1.13,0.78,0.52,-0.82,23,-5,38,0.94,10268,13,95,43,32,838,604.0,595,468,60,122.0,135,1,300,209,84,0,0,540,1,-4035,605,-5.59,,,,,,,,,,,,
