"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
184364,1564133353358,2,2.18,1.02,0.4,1.52,1.13,0.89,0.66,0.59,-15,2,-19,1.11,9842,24,104,41,34,946,536.0,645,471,60,121.0,152,1,305,209,78,0,0,538,-28648,1341,514,-5.59,,,,,,,,,,,,
184384,1564133353378,0,2.19,1.03,0.4,1.51,1.13,0.81,0.69,0.5,-16,3,-19,1.06,9847,24,104,41,34,956,536.0,618,461,60,122.0,152,1,305,209,78,0,0,537,-28648,15679,514,-5.59,,,,,,,,,,,,
184404,1564133353398,2,2.18,1.03,0.4,1.52,1.13,0.9,0.64,0.53,-16,2,-20,1.1,9796,25,104,41,34,969,536.0,635,470,60,122.0,152,1,305,209,78,0,0,537,-28648,-3482,514,-5.59,,,,,,,,,,,,
184424,1564133353418,1,2.19,1.02,0.4,1.51,1.13,0.79,0.67,0.42,-16,2,-19,1.03,9786,25,104,41,34,984,532.0,621,473,60,123.0,151,1,305,209,78,0,0,533,2104,-14,514,-5.59,,,,,,,,,,,,
184444,1564133353438,1,2.19,1.02,0.4,1.52,1.13,0.85,0.66,0.43,-16,2,-20,1.08,9811,25,104,41,34,997,534.0,616,461,60,122.0,151,1,305,209,78,0,0,540,-32248,-4054,513,-5.59,44.681316,10.025027,51.89,176.1,0,0.0,-1,0.0,0.0,0,2.34,3.0741
184464,1564133353458,-0,2.19,1.02,0.4,1.51,1.13,0.72,0.71,0.35,-16,2,-19,1.02,9806,24,104,41,34,1003,535.0,614,470,60,122.0,151,1,305,209,78,0,0,533,-28648,-3482,511,-5.59,,,,,,,,,,,,
184484,1564133353478,3,2.19,1.02,0.4,1.51,1.14,0.81,0.69,0.41,-17,1,-20,1.07,9755,25,104,41,34,1009,532.0,610,466,60,122.0,151,1,305,209,78,0,0,532,14504,26178,511,-5.59,,,,,,,,,,,,
184504,1564133353498,1,2.19,1.02,0.4,1.51,1.14,0.75,0.74,0.37,-17,0,-19,1.06,9745,24,104,41,34,1013,532.0,622,473,60,122.0,151,1,305,208,78,0,0,536,14504,-21872,509,-5.59,,,,,,,,,,,,
184524,1564133353518,2,2.18,1.02,0.4,1.52,1.13,0.88,0.71,0.48,-17,-0,-20,1.13,9786,25,104,41,34,1016,532.0,627,469,60,122.0,148,1,305,209,76,0,0,537,14504,-4054,512,-5.59,,,,,,,,,,,,
184544,1564133353538,-0,2.19,1.02,0.4,1.51,1.14,0.85,0.68,0.5,-17,1,-20,1.09,9775,25,104,41,34,1014,530.0,641,471,60,122.0,148,1,305,209,76,0,0,533,2524,-3482,513,-5.59,44.681328,10.025019,51.47,176.1,0,0.0,-1,0.0,0.0,0,2.34,3.0757
184564,1564133353558,2,2.19,1.03,0.4,1.52,1.13,0.97,0.62,0.6,-18,-1,-20,1.15,9720,25,104,41,34,1013,529.0,641,469,60,122.0,148,1,305,208,76,0,0,537,-9072,10994,512,-5.59,,,,,,,,,,,,
184584,1564133353578,0,2.19,1.03,0.4,1.52,1.14,0.83,0.65,0.56,-17,-0,-19,1.05,9715,24,104,41,34,1015,530.0,626,472,60,122.0,148,1,305,208,76,0,0,528,2524,-4054,510,-5.59,,,,,,,,,,,,
184604,1564133353597,1,2.19,1.02,0.4,1.51,1.14,0.92,0.63,0.6,-17,-1,-19,1.12,9760,24,104,41,34,1018,529.0,610,463,60,122.0,148,1,305,209,76,0,0,531,-9072,-8187,510,-5.59,,,,,,,,,,,,
184624,1564133353617,1,2.19,1.02,0.4,1.52,1.13,0.78,0.66,0.56,-17,-1,-19,1.02,9760,24,104,41,34,1021,528.0,618,472,60,123.0,149,1,305,209,76,0,0,531,-28648,-3482,511,-5.59,,,,,,,,,,,,
184644,1564133353637,3,2.19,1.02,0.39,1.51,1.14,0.87,0.66,0.64,-17,-0,-20,1.09,9704,24,104,41,34,1026,530.0,607,465,60,122.0,149,1,305,208,76,0,0,534,-28648,-14,511,-5.59,44.681339,10.025009,51.4,176.2,0,0.0,-1,0.0,0.0,0,2.34,3.0774
184664,1564133353657,1,2.19,1.03,0.4,1.52,1.13,0.77,0.76,0.57,-17,0,-21,1.08,9689,24,104,41,34,1030,529.0,606,458,60,122.0,149,1,305,207,76,0,0,533,-28648,26178,509,-5.59,,,,,,,,,,,,
184684,1564133353677,1,2.19,1.02,0.4,1.52,1.13,0.9,0.68,0.65,-17,0,-20,1.13,9725,24,104,41,34,1035,530.0,603,472,60,122.0,149,1,305,208,76,0,0,530,2524,26178,509,-5.59,,,,,,,,,,,,
184704,1564133353697,-1,2.19,1.02,0.4,1.51,1.13,0.78,0.79,0.56,-17,1,-20,1.11,9725,24,104,41,34,1036,530.0,613,469,60,122.0,149,1,305,208,76,0,0,532,2524,26178,509,-5.59,,,,,,,,,,,,
184724,1564133353717,1,2.19,1.02,0.4,1.51,1.13,0.9,0.66,0.62,-18,1,-20,1.12,9674,25,104,41,34,1037,528.0,623,466,60,122.0,149,1,305,207,76,0,0,528,-28648,17136,507,-5.59,,,,,,,,,,,,
184744,1564133353737,-1,2.18,1.02,0.4,1.51,1.14,0.73,0.76,0.48,-17,1,-20,1.05,9674,25,104,41,34,1033,528.0,613,462,60,122.0,149,1,305,207,76,0,0,532,-28648,-3856,507,-5.59,44.681347,10.025,50.99,176.2,0,0.0,-1,0.0,0.0,0,2.34,3.0791
184764,1564133353757,2,2.18,1.03,0.4,1.51,1.14,0.81,0.69,0.54,-17,2,-21,1.07,9720,25,104,41,34,1029,524.0,631,466,60,122.0,149,1,305,208,76,0,0,527,10408,6274,506,-5.59,,,,,,,,,,,,
184784,1564133353777,0,2.18,1.03,0.4,1.52,1.13,0.78,0.77,0.5,-17,1,-20,1.1,9730,25,104,41,34,1024,525.0,613,461,60,123.0,149,1,305,208,76,0,0,531,2088,2109,504,-5.59,,,,,,,,,,,,
