"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
502763,1564153247469,10,2.24,0.45,0.24,1.07,0.86,0.32,0.39,-0.34,-4,-1,-11,0.5,7440,15,107,44,36,820,395.0,456,463,60,123.0,132,1,301,193,52,0,0,399,17144,-32702,379,-5.59,,,,,,,,,,,,
502783,1564153247489,9,2.25,0.46,0.25,1.07,0.87,0.26,0.43,-0.38,-4,-2,-13,0.5,7378,15,107,44,36,820,392.0,437,461,60,122.0,143,1,301,193,54,0,0,403,1,-19019,375,181.28,,,,,,,,,,,,
502803,1564153247509,7,2.25,0.47,0.25,1.08,0.87,0.26,0.47,-0.45,-5,-3,-12,0.54,7381,15,107,44,37,819,389.0,448,462,60,123.0,143,1,304,193,54,0,0,395,-6524,-31744,374,-5.59,,,,,,,,,,,,
502823,1564153247529,7,2.24,0.49,0.26,1.08,0.89,0.44,0.47,-0.36,-6,-5,-11,0.64,7329,15,107,44,37,817,387.0,449,461,60,123.0,143,1,304,199,54,0,0,394,240,240,372,-5.59,,,,,,,,,,,,
502843,1564153247549,7,2.25,0.49,0.26,1.09,0.9,0.59,0.48,-0.13,-6,-6,-11,0.77,7301,15,107,44,37,818,383.0,443,457,60,124.0,143,1,304,199,54,0,0,393,-19126,-19019,369,-5.59,44.680923,10.024782,39.77,173.1,0,0.0,-1,0.0,0.0,0,3.74,8.3807
502863,1564153247569,10,2.24,0.5,0.26,1.11,0.9,0.74,0.39,0.02,-6,-5,-12,0.83,7208,15,107,44,38,819,380.0,445,460,60,122.0,143,1,307,205,54,0,0,392,-992,-6475,367,-5.59,,,,,,,,,,,,
502883,1564153247589,8,2.25,0.51,0.26,1.11,0.91,0.71,0.41,-0.06,-5,-3,-12,0.82,7175,15,107,44,38,820,377.0,437,462,60,120.0,153,1,307,205,56,0,0,391,-6656,8200,367,181.28,,,,,,,,,,,,
502903,1564153247608,6,2.24,0.53,0.27,1.12,0.9,0.56,0.44,-0.1,-5,-2,-12,0.71,7118,15,107,44,38,823,376.0,432,460,60,123.0,153,1,307,205,56,0,0,382,3,257,363,-5.59,,,,,,,,,,,,
502923,1564153247628,5,2.25,0.53,0.27,1.12,0.91,0.64,0.43,-0.03,-6,-4,-12,0.77,7056,15,107,44,38,830,373.0,436,457,60,124.0,153,1,307,211,56,0,0,382,1,257,363,-5.59,,,,,,,,,,,,
502943,1564153247648,8,2.25,0.54,0.27,1.12,0.92,0.74,0.39,0.11,-5,-4,-10,0.84,7040,15,107,44,39,839,371.0,433,465,60,122.0,153,1,310,211,56,0,0,380,-6656,-6656,361,181.28,44.680916,10.024771,38.2,173.1,0,0.0,-1,0.0,0.0,0,3.74,8.3824
502963,1564153247668,4,2.27,0.54,0.27,1.13,0.92,0.7,0.44,-0.03,-5,-1,-11,0.83,7022,15,107,44,39,847,369.0,434,457,60,121.0,153,1,310,211,56,0,0,378,-6656,486,360,-5.59,,,,,,,,,,,,
502983,1564153247688,6,2.27,0.56,0.29,1.14,0.93,0.69,0.37,0.07,-5,-4,-11,0.79,6947,15,107,44,40,854,367.0,421,448,60,123.0,155,1,317,212,56,0,0,375,0,-6656,360,-5.59,,,,,,,,,,,,
