"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
12664,1564156367911,2,2.4,1.16,0.56,1.43,1.11,0.75,-0.71,0.73,24,-1,37,1.03,8668,39,112,43,52,1018,464.0,512,463,60,119.0,201,1,386,280,93,0,0,470,26704,-9203,464,-5.59,,,,,,,,,,,,
12684,1564156367931,-1,2.36,1.16,0.55,1.42,1.1,0.76,-0.64,0.69,22,-2,36,0.99,8708,39,112,43,52,1019,463.0,511,466,60,121.0,200,1,387,282,93,0,0,464,16648,16408,463,-5.59,,,,,,,,,,,,
12704,1564156367951,-1,2.31,1.15,0.54,1.41,1.1,0.67,-0.6,0.71,19,-2,33,0.89,8773,39,112,43,52,1022,463.0,515,469,60,120.0,200,1,387,283,93,0,0,468,-3267,10432,463,-5.59,,,,,,,,,,,,
12724,1564156367971,-1,2.26,1.13,0.53,1.39,1.1,0.56,-0.52,0.8,16,-2,31,0.77,8811,39,112,43,52,1030,462.0,517,465,60,121.0,200,1,388,285,93,0,0,466,-8985,30272,463,-5.59,,,,,,,,,,,,
12744,1564156367991,2,2.23,1.08,0.52,1.36,1.08,0.54,-0.42,0.71,13,-2,29,0.68,8856,39,112,43,51,1039,460.0,532,465,60,121.0,200,1,385,286,93,0,0,473,-23623,30272,460,-5.59,44.680973,10.024961,44.55,176.5,0,0.0,-1,0.0,0.0,0,0.1,0.2124
12764,1564156368001,2,2.19,0.99,0.49,1.29,1.02,0.52,-0.25,0.58,10,-4,27,0.58,8886,39,112,43,52,1047,465.0,532,463,60,120.0,200,1,389,287,93,0,0,476,30272,8488,460,-5.59,,,,,,,,,,,,
12784,1564156368021,2,2.15,0.76,0.42,1.15,0.92,0.66,-0.21,0.48,6,-6,25,0.69,8898,40,111,43,52,1054,470.0,537,463,60,120.0,200,1,389,286,92,0,0,478,8488,-9203,457,-5.59,,,,,,,,,,,,
12804,1564156368041,2,2.12,0.54,0.34,1.02,0.82,0.78,-0.17,0.48,3,-7,21,0.8,8915,40,111,43,51,1054,473.0,528,463,60,119.0,200,1,386,277,92,0,0,485,-23367,3576,455,-5.59,,,,,,,,,,,,
12824,1564156368061,1,2.08,0.45,0.3,0.95,0.77,0.9,-0.28,0.51,-1,-8,16,0.95,8932,32,110,43,51,1055,478.0,536,460,60,119.0,200,1,386,278,92,0,0,484,16648,16648,456,-5.59,,,,,,,,,,,,
12844,1564156368091,0,2.07,0.43,0.29,0.93,0.77,1.02,-0.33,0.55,-4,-8,12,1.07,8975,14,111,43,51,1048,479.0,526,461,60,120.0,200,1,386,272,92,0,0,486,10305,10305,455,-5.59,44.680969,10.02493,45.97,176.5,0,0.0,-1,0.0,0.0,0,0.1,0.2141
