"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
32164,1564156119104,3,2.15,0.84,0.47,1.15,0.95,0.64,0.8,0.97,-19,3,-23,1.02,8491,51,102,43,69,503,605.0,637,464,60,119.0,261,1,433,383,148,0,0,623,-3820,24,578,-5.59,,,,,,,,,,,,
32184,1564156119124,0,2.15,0.84,0.47,1.13,0.95,0.75,0.7,0.92,-19,2,-23,1.03,8553,42,102,43,65,503,608.0,638,468,60,118.0,201,1,435,358,117,0,0,631,-30139,-1346,579,-5.59,,,,,,,,,,,,
32204,1564156119144,-0,2.14,0.83,0.47,1.14,0.95,0.68,0.66,0.8,-19,2,-22,0.95,8526,31,102,43,59,503,614.0,642,467,60,117.0,201,1,428,316,117,0,0,630,16529,26688,585,-5.59,,,,,,,,,,,,
32224,1564156119164,2,2.12,0.84,0.47,1.14,0.95,0.79,0.59,0.9,-21,2,-23,0.99,8400,22,102,43,53,503,615.0,635,464,60,118.0,201,1,387,273,117,0,0,631,16529,-14655,585,-5.59,,,,,,,,,,,,
32244,1564156119184,1,2.11,0.83,0.47,1.14,0.95,0.82,0.51,0.86,-21,3,-23,0.96,8292,16,102,43,48,503,614.0,632,465,60,118.0,201,1,372,228,117,0,0,625,269,3,589,-5.59,44.681179,10.025053,56.65,179.6,0,0.0,-1,0.0,0.0,0,0.1,0.5374
32264,1564156119202,3,2.1,0.82,0.47,1.14,0.95,0.77,0.66,0.79,-20,2,-23,1.01,8314,14,102,43,43,503,616.0,636,464,60,118.0,201,1,343,218,117,0,0,622,19304,28675,586,-5.59,,,,,,,,,,,,
32284,1564156119222,0,2.1,0.83,0.46,1.14,0.95,0.67,0.53,0.75,-20,2,-25,0.85,8351,14,102,43,41,503,616.0,647,468,60,116.0,114,1,330,213,67,0,0,626,19304,5344,589,-5.59,,,,,,,,,,,,
32304,1564156119242,2,2.1,0.83,0.47,1.13,0.94,0.59,0.68,0.65,-20,3,-23,0.9,8337,14,102,43,38,503,617.0,651,466,60,118.0,114,1,313,204,67,0,0,622,3403,16529,588,-5.59,,,,,,,,,,,,
32324,1564156119262,0,2.1,0.83,0.46,1.13,0.94,0.73,0.65,0.77,-21,3,-25,0.98,8252,14,102,43,36,503,618.0,635,467,60,119.0,114,1,306,200,67,0,0,621,30721,19320,587,-5.59,,,,,,,,,,,,
32344,1564156119282,1,2.1,0.83,0.46,1.13,0.94,0.59,0.66,0.63,-22,4,-25,0.89,8249,14,102,43,35,503,622.0,643,467,60,118.0,114,1,302,190,67,0,0,623,17336,30227,588,-5.59,44.681194,10.025055,58.01,179.6,0,0.0,-1,0.0,0.0,0,0.1,0.5391
32364,1564156119304,1,2.09,0.83,0.47,1.14,0.94,0.73,0.68,0.69,-22,2,-27,1.0,8267,14,102,43,34,503,620.0,642,466,60,119.0,114,1,300,186,67,0,0,628,19320,17344,585,-5.59,,,,,,,,,,,,
32384,1564156119324,1,2.1,0.82,0.46,1.13,0.95,0.59,0.75,0.6,-22,3,-28,0.96,8177,14,102,43,33,503,621.0,631,465,60,118.0,97,1,295,178,57,0,0,622,-18357,6273,582,-5.59,,,,,,,,,,,,
32404,1564156119344,-1,2.09,0.82,0.47,1.13,0.94,0.73,0.69,0.69,-23,2,-30,1.01,8054,14,102,43,33,503,619.0,627,468,60,119.0,97,1,293,174,57,0,0,619,-18357,4956,583,-5.59,,,,,,,,,,,,
32424,1564156119364,2,2.08,0.82,0.46,1.13,0.94,0.75,0.82,0.6,-24,1,-29,1.12,8009,15,102,43,33,503,619.0,632,467,60,118.0,97,1,292,173,57,0,0,623,3395,8488,584,-5.59,,,,,,,,,,,,
32444,1564156119384,1,2.09,0.82,0.47,1.12,0.95,0.64,0.86,0.53,-24,3,-29,1.07,7911,14,102,43,33,503,617.0,626,465,60,117.0,97,1,292,172,57,0,0,615,3403,-12040,582,-5.59,44.681206,10.025055,59.07,179.5,0,0.0,-1,0.0,0.0,0,0.1,0.5407
32464,1564156119403,-0,2.1,0.82,0.47,1.12,0.95,0.78,0.88,0.61,-25,2,-32,1.17,7881,15,102,43,33,503,617.0,633,468,60,118.0,97,1,292,172,57,0,0,618,3403,-25872,578,-5.59,,,,,,,,,,,,
32484,1564156119423,1,2.09,0.82,0.46,1.13,0.94,0.9,0.95,0.62,-25,-0,-33,1.31,7828,15,102,43,33,503,618.0,622,466,60,119.0,87,1,292,172,51,0,0,617,19304,-12040,579,-5.59,,,,,,,,,,,,
