"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
405963,1564153150663,2,2.54,1.17,0.49,1.55,1.16,0.57,-0.59,0.28,22,3,29,0.82,11055,53,105,44,58,914,567.0,636,465,60,121.0,275,1,428,377,155,0,0,589,-30064,2048,567,-5.59,,,,,,,,,,,,
405983,1564153150683,1,2.53,1.16,0.49,1.56,1.16,0.64,-0.72,0.42,22,2,27,0.96,11029,53,105,44,58,909,569.0,636,466,60,123.0,277,1,428,378,158,0,0,590,-8186,-13043,569,-5.59,,,,,,,,,,,,
406003,1564153150705,1,2.52,1.17,0.49,1.56,1.16,0.63,-0.66,0.43,21,1,30,0.91,11048,53,105,44,58,906,572.0,643,467,60,122.0,277,1,428,379,158,0,0,593,1779,-16179,572,-5.59,,,,,,,,,,,,
406023,1564153150725,3,2.51,1.16,0.48,1.57,1.16,0.56,-0.68,0.4,21,-0,29,0.88,11114,53,105,44,58,904,575.0,637,467,60,122.0,277,1,427,379,158,0,0,593,14504,-13043,575,-5.59,,,,,,,,,,,,
406043,1564153150745,1,2.5,1.17,0.49,1.55,1.15,0.69,-0.74,0.55,20,2,26,1.01,11081,53,105,44,58,902,574.0,650,468,60,123.0,277,1,428,378,158,0,0,600,2524,23619,575,-5.59,44.681328,10.024954,55.56,174.2,0,0.0,-1,0.0,0.0,0,2.81,6.7674
406063,1564153150765,2,2.5,1.16,0.49,1.55,1.16,0.63,-0.63,0.29,20,3,26,0.89,11174,53,105,44,57,903,576.0,646,462,60,122.0,277,1,420,371,158,0,0,600,2104,23619,576,-5.59,,,,,,,,,,,,
406083,1564153150785,0,2.5,1.17,0.49,1.55,1.16,0.7,-0.75,0.46,19,3,26,1.02,11214,53,105,44,57,904,580.0,650,463,60,123.0,279,1,419,371,161,0,0,594,-9072,-3820,579,-5.59,,,,,,,,,,,,
406103,1564153150805,1,2.49,1.17,0.5,1.55,1.17,0.64,-0.67,0.3,19,3,28,0.92,11261,53,105,44,58,900,581.0,657,466,60,122.0,279,1,425,371,161,0,0,602,2524,5344,581,-5.59,,,,,,,,,,,,
406123,1564153150825,1,2.49,1.16,0.49,1.56,1.16,0.73,-0.74,0.47,19,4,25,1.04,11194,53,105,44,57,894,582.0,638,467,60,123.0,279,1,420,371,161,0,0,599,2524,5344,582,-5.59,,,,,,,,,,,,
406143,1564153150845,2,2.51,1.17,0.49,1.55,1.16,0.71,-0.61,0.33,19,3,26,0.93,11247,53,105,44,57,888,583.0,651,468,60,121.0,279,1,420,371,161,0,0,613,-32504,30227,583,-5.59,44.68132,10.024968,56.1,174.2,0,0.0,-1,0.0,0.0,0,2.81,6.7691
