"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FB_p"|"bar"|0|300|50,"Volant"|"F"|0.0|300.0|50,"xFR"|"mm"|0.0|5.0|50,"xRR"|"mm"|0.0|5.0|50,"xFL"|"mm"|0.0|5.0|50,"xRL"|"mm"|0.0|5.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"Gsum"|"G"|0.0|3.0|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Ana1"|"bar"|-1000.0|1000.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
16164,1564322901594,20,2.31,1.45,0.78,2.36,2.03,0.65,-0.1,0.54,0,-4,-0,0.66,9873,0,78,31,35,916,940.0,660,463,60,129.0,89,1,308,210,85,0,0,920,-774,-1284,940,-5.59,,,,,,,,,,,,
16184,1564322901614,16,2.29,1.45,0.79,2.36,2.03,0.65,-0.09,0.54,1,-4,-0,0.66,9725,0,78,31,34,906,945.0,655,469,60,128.0,89,1,305,206,85,0,0,905,-772,-1044,945,181.28,,,,,,,,,,,,
16204,1564322901634,20,2.29,1.45,0.78,2.37,2.03,0.76,-0.17,0.66,0,-5,0,0.78,9755,0,78,31,32,887,937.0,653,464,60,128.0,89,1,300,203,85,0,0,850,-1284,-14712,937,-5.59,,,,,,,,,,,,
16224,1564322901654,16,2.3,1.46,0.79,2.37,2.03,0.81,-0.19,0.56,-0,-5,1,0.83,9689,0,78,31,32,864,938.0,643,470,60,130.0,89,1,300,200,85,0,0,788,-1284,-775,937,648.46,,,,,,,,,,,,
16244,1564322901674,15,2.29,1.45,0.79,2.36,2.04,0.87,-0.26,0.53,0,-3,-0,0.91,9527,0,78,31,30,850,935.0,652,464,60,129.0,76,1,291,195,72,0,0,790,-1284,-908,937,648.46,44.680996,10.016863,94.34,177.2,0,0.0,-1,0.0,0.0,0,0.16,0.2707
16264,1564322901694,14,2.3,1.45,0.79,2.37,2.04,0.96,-0.21,0.43,1,-5,-1,0.99,9417,0,78,31,29,838,931.0,648,464,60,129.0,76,1,287,192,72,0,0,833,-772,-4873,929,-5.59,,,,,,,,,,,,
16284,1564322901714,11,2.3,1.46,0.79,2.37,2.04,1.0,-0.24,0.41,1,-3,-1,1.03,9469,0,78,31,29,838,923.0,655,464,60,129.0,76,1,287,192,72,0,0,873,-1556,-2068,923,-5.59,,,,,,,,,,,,
16304,1564322901734,10,2.3,1.45,0.79,2.36,2.04,1.01,-0.28,0.39,1,-4,0,1.05,9508,0,78,31,28,844,921.0,655,461,60,130.0,76,1,282,192,72,0,0,891,-1812,-3348,921,-5.59,,,,,,,,,,,,
16324,1564322901754,11,2.31,1.45,0.79,2.37,2.03,1.07,-0.18,0.32,1,-4,-0,1.08,9571,0,78,31,27,854,913.0,655,460,60,130.0,76,1,278,191,72,0,0,896,-2324,-30778,913,-5.59,,,,,,,,,,,,
16344,1564322901774,8,2.31,1.45,0.79,2.37,2.03,1.05,-0.28,0.26,0,-2,-1,1.09,9580,0,78,31,27,872,912.0,655,462,60,129.0,74,1,278,191,68,0,0,879,-4876,4231,909,414.87,44.680973,10.016858,94.29,177.2,0,0.0,-1,0.0,0.0,0,0.16,0.2724
