SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

1 ;0:00,10 ;0 ;66 ;65;21;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;1,28 ;1,13 ;11,4 ;0,00 ;0,0 ;0,0;
1 ;0:00,20 ;0 ;66 ;65;21;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;1,26 ;1,16 ;11,5 ;0,00 ;0,0 ;0,0;
1 ;0:00,30 ;0 ;66 ;65;21;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;1,23 ;1,15 ;11,5 ;0,00 ;0,0 ;0,0;
1 ;0:00,40 ;130 ;66 ;65;21;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,00 ;1,16 ;11,5 ;4,30 ;20,0 ;0,0;
1 ;0:00,50 ;475 ;66 ;65;21;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,78 ;1,15 ;11,4 ;4,30 ;20,0 ;0,0;
1 ;0:00,60 ;454 ;66 ;65;21;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;1,18 ;11,6 ;4,30 ;20,0 ;0,0;
1 ;0:00,70 ;459 ;66 ;65;21;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,78 ;1,18 ;11,4 ;4,30 ;20,0 ;0,0;
1 ;0:00,80 ;476 ;66 ;65;21;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;1,18 ;11,7 ;4,30 ;20,0 ;0,0;
1 ;0:00,90 ;481 ;66 ;65;21;98;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;1,21 ;11,4 ;4,30 ;20,0 ;0,0;
1 ;0:01,00 ;477 ;66 ;65;21;98;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;4,74 ;1,22 ;11,5 ;4,30 ;20,0 ;0,0;
1 ;0:01,10 ;455 ;66 ;65;21;98;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;1,21 ;11,4 ;3,67 ;20,0 ;0,0;
1 ;0:01,20 ;456 ;66 ;65;21;98;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;4,76 ;1,21 ;11,3 ;3,67 ;20,0 ;0,0;
1 ;0:01,30 ;474 ;66 ;65;21;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;1,22 ;11,5 ;3,67 ;20,0 ;0,0;
1 ;0:01,40 ;474 ;66 ;65;21;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;4,75 ;1,24 ;11,4 ;3,67 ;20,0 ;0,0;
1 ;0:01,50 ;457 ;48 ;65;21;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;1,24 ;11,5 ;3,67 ;20,0 ;0,0;
