SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

18 ;0:00,10 ;0 ;31 ;61;20;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0,97 ;1,15 ;11,9 ;0,00 ;0,0 ;0,0;
18 ;0:00,20 ;0 ;31 ;61;20;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0,97 ;1,15 ;11,9 ;0,00 ;0,0 ;0,0;
18 ;0:00,30 ;0 ;31 ;61;20;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;0,96 ;1,16 ;12,0 ;0,00 ;0,0 ;0,0;
18 ;0:00,40 ;137 ;31 ;61;20;98;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;1,41 ;1,16 ;11,6 ;4,30 ;20,0 ;0,0;
18 ;0:00,50 ;482 ;31 ;61;20;98;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;1,18 ;12,8 ;4,30 ;20,0 ;0,0;
18 ;0:00,60 ;362 ;31 ;61;20;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;4,80 ;1,17 ;12,6 ;4,30 ;20,0 ;0,0;
18 ;0:00,70 ;362 ;31 ;61;20;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;1,15 ;12,8 ;4,30 ;20,0 ;0,0;
18 ;0:00,80 ;362 ;31 ;61;20;98;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;4,83 ;1,15 ;12,8 ;4,30 ;20,0 ;0,0;
18 ;0:00,90 ;0 ;10 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,80 ;1,21 ;11,7 ;0,00 ;0,0 ;0,0;
18 ;0:01,00 ;0 ;10 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,80 ;1,21 ;11,7 ;0,00 ;0,0 ;0,0;
18 ;0:01,10 ;0 ;86 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,79 ;1,24 ;11,8 ;0,00 ;0,0 ;0,0;
18 ;0:01,20 ;136 ;30 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,80 ;1,21 ;11,7 ;4,30 ;20,0 ;0,0;
18 ;0:01,30 ;464 ;27 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,80 ;1,23 ;11,7 ;4,30 ;20,0 ;0,0;
18 ;0:01,40 ;488 ;100 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,80 ;1,24 ;11,8 ;7,34 ;20,0 ;0,0;
18 ;0:01,50 ;497 ;21 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,78 ;1,24 ;11,6 ;7,25 ;20,0 ;0,0;
18 ;0:01,60 ;453 ;60 ;61;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,80 ;1,24 ;11,8 ;7,45 ;20,0 ;0,0;
18 ;0:01,70 ;1158 ;100 ;62;20;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;4,78 ;1,32 ;12,0 ;7,94 ;21,2 ;0,0;
18 ;0:01,80 ;571 ;20 ;62;20;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,71 ;1,22 ;11,3 ;5,89 ;18,6 ;0,0;
18 ;0:01,90 ;639 ;14 ;62;20;96;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,70 ;1,18 ;10,8 ;5,66 ;17,2 ;0,0;
18 ;0:02,00 ;1776 ;14 ;62;20;96;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,79 ;1,55 ;12,2 ;6,77 ;21,2 ;0,0;
18 ;0:02,10 ;2858 ;14 ;62;20;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,78 ;2,08 ;12,3 ;7,77 ;19,3 ;0,0;
18 ;0:02,20 ;4143 ;30 ;62;20;92;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,77 ;3,26 ;12,5 ;6,69 ;23,6 ;0,0;
18 ;0:02,30 ;6254 ;37 ;62;20;93;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,74 ;6,17 ;12,8 ;7,63 ;33,0 ;0,0;
18 ;0:02,40 ;10016 ;30 ;62;20;77;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;6,48 ;12,8 ;5,07 ;39,7 ;0,0;
18 ;0:02,50 ;11919 ;13 ;62;20;50;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,79 ;6,12 ;12,8 ;3,56 ;38,8 ;0,0;
18 ;0:02,60 ;10689 ;12 ;62;20;38;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;6,41 ;12,9 ;2,89 ;31,7 ;0,0;
18 ;0:02,70 ;9556 ;12 ;62;20;35;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,75 ;6,41 ;12,8 ;2,72 ;30,8 ;0,0;
18 ;0:02,80 ;8522 ;12 ;62;19;34;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,79 ;6,39 ;13,0 ;2,59 ;30,5 ;0,0;
