SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;

2736 ;0:00,10 ;6761 ;5 ;86;24;31;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;5,47 ;12,8 ;1,99 ;28,6 ;0,0;
2736 ;0:00,20 ;6853 ;5 ;86;24;31;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,44 ;12,8 ;1,99 ;28,6 ;0,0;
2736 ;0:00,30 ;6895 ;5 ;86;24;31;0,897 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;5,44 ;12,9 ;1,99 ;28,6 ;0,0;
2736 ;0:00,40 ;7011 ;5 ;86;24;30;0,898 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;5,51 ;12,8 ;1,98 ;28,1 ;0,0;
2736 ;0:00,50 ;7001 ;5 ;86;24;30;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;5,46 ;12,8 ;1,98 ;28,1 ;0,0;
2736 ;0:00,60 ;7121 ;5 ;86;24;29;0,882 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,65 ;12,8 ;1,96 ;27,7 ;0,0;
2736 ;0:00,70 ;7126 ;5 ;86;24;29;0,885 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;5,66 ;12,8 ;1,96 ;27,7 ;0,0;
2736 ;0:00,80 ;7259 ;5 ;86;24;28;0,896 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;5,80 ;12,8 ;1,95 ;27,4 ;0,0;
2736 ;0:00,90 ;7287 ;5 ;86;24;28;0,913 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;5,66 ;12,8 ;1,95 ;27,4 ;0,0;
2736 ;0:01,00 ;7396 ;5 ;86;24;28;0,929 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;5,70 ;12,8 ;1,95 ;27,4 ;0,0;
2736 ;0:01,10 ;7428 ;5 ;86;24;28;0,925 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;5,88 ;12,8 ;1,95 ;27,5 ;0,0;
2736 ;0:01,20 ;7506 ;5 ;86;24;28;0,912 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,77 ;12,8 ;1,95 ;27,5 ;0,0;
2736 ;0:01,30 ;7584 ;5 ;86;24;28;0,892 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;5,81 ;12,8 ;1,95 ;27,5 ;0,0;
2736 ;0:01,40 ;7659 ;6 ;86;24;28;0,881 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;5,74 ;12,8 ;1,95 ;27,6 ;0,0;
2736 ;0:01,50 ;7738 ;6 ;86;24;28;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;5,78 ;12,8 ;1,95 ;27,6 ;0,0;
2736 ;0:01,60 ;7786 ;6 ;86;24;28;0,890 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;6,10 ;12,8 ;1,95 ;27,7 ;0,0;
2736 ;0:01,70 ;7951 ;7 ;86;24;27;0,902 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,92 ;12,8 ;1,93 ;27,5 ;0,0;
2736 ;0:01,80 ;7951 ;7 ;86;24;28;0,901 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;5,97 ;12,8 ;1,95 ;27,8 ;0,0;
2736 ;0:01,90 ;8057 ;7 ;86;23;28;0,880 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;6,00 ;12,8 ;1,97 ;27,9 ;0,0;
2736 ;0:02,00 ;8162 ;7 ;86;24;29;0,859 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;5,90 ;12,7 ;2,04 ;28,3 ;0,0;
2736 ;0:02,10 ;8212 ;8 ;86;24;29;0,822 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,21 ;12,6 ;2,06 ;28,3 ;0,0;
2736 ;0:02,20 ;8393 ;8 ;86;24;31;0,785 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,03 ;12,7 ;2,15 ;29,3 ;0,0;
2736 ;0:02,30 ;8322 ;9 ;86;24;31;0,760 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,05 ;12,7 ;2,12 ;29,2 ;0,0;
2736 ;0:02,40 ;8708 ;8 ;86;24;33;0,749 ;0,0 ;0,0 ;0,0 ;0,0 ;4,93 ;6,23 ;12,7 ;2,24 ;30,2 ;0,0;
2736 ;0:02,50 ;8127 ;8 ;86;24;39;0,747 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,08 ;12,7 ;2,42 ;31,2 ;0,0;
2736 ;0:02,60 ;6771 ;8 ;86;24;44;0,750 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;5,32 ;12,7 ;2,48 ;34,5 ;0,0;
2736 ;0:02,70 ;6549 ;8 ;86;24;46;0,753 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;5,15 ;12,6 ;2,50 ;35,8 ;0,0;
2736 ;0:02,80 ;6535 ;9 ;86;24;48;0,754 ;0,0 ;0,0 ;0,0 ;0,0 ;4,88 ;5,20 ;12,7 ;2,57 ;36,8 ;0,0;
2736 ;0:02,90 ;6590 ;9 ;86;24;50;0,750 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;5,06 ;12,7 ;2,67 ;37,4 ;0,0;
2736 ;0:03,00 ;6597 ;10 ;86;24;52;0,748 ;0,0 ;0,0 ;0,0 ;0,0 ;4,89 ;5,09 ;12,7 ;2,78 ;38,0 ;0,0;
2736 ;0:03,10 ;6672 ;11 ;86;24;53;0,753 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;5,32 ;12,6 ;2,83 ;38,4 ;0,0;
2736 ;0:03,20 ;6623 ;11 ;86;24;55;0,756 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;5,22 ;12,6 ;2,91 ;38,9 ;0,0;
