"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"Unknown"|""|0|1024|25,"Log_Button"|""|0.0|10.0|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
72683,0,,,,,,,,0.0,-0.08,0.38,0,20,-2,0.08,0,,,,,,,,,,,,,,,,,
72723,0,,,,,,,,-0.05,-0.05,0.69,0,9,-1,0.07,0,,,,,,,,,,,,,,,,,
72763,0,,,,,,,,0.11,-0.04,0.24,0,17,-1,0.12,0,,,,,,,,,,,,,,,,,
72803,0,,,,,,,,0.01,-0.02,0.54,0,11,-1,0.02,0,,,,,,,,,,,,,,,,,
72843,0,6,7,46,50,34,38,18,0.08,-0.02,0.41,0,11,-1,0.08,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2141
72883,0,,,,,,,,-0.01,-0.01,0.54,0,8,-1,0.01,0,,,,,,,,,,,,,,,,,
72923,0,,,,,,,,0.05,-0.02,0.46,0,4,-1,0.05,0,,,,,,,,,,,,,,,,,
72963,0,,,,,,,,0.08,-0.05,0.35,0,10,-1,0.09,0,,,,,,,,,,,,,,,,,
73003,0,,,,,,,,0.18,-0.09,0.3,0,3,-0,0.2,0,,,,,,,,,,,,,,,,,
73043,0,7,6,46,50,33,38,18,0.05,-0.08,0.55,1,10,-1,0.1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2174
73083,0,,,,,,,,0.08,-0.05,0.47,0,-2,-0,0.1,0,,,,,,,,,,,,,,,,,
73123,0,,,,,,,,0.0,-0.02,0.59,0,2,1,0.02,0,,,,,,,,,,,,,,,,,
73163,0,,,,,,,,0.18,-0.03,0.3,0,-2,0,0.18,0,,,,,,,,,,,,,,,,,
73203,0,,,,,,,,-0.02,-0.01,0.62,0,1,-1,0.03,0,,,,,,,,,,,,,,,,,
73243,0,7,8,46,50,34,38,17,0.09,-0.04,0.15,0,4,0,0.1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2207
73283,0,,,,,,,,-0.1,-0.03,0.5,0,-11,0,0.11,0,,,,,,,,,,,,,,,,,
73323,0,,,,,,,,0.09,-0.01,0.33,0,7,0,0.09,0,,,,,,,,,,,,,,,,,
73363,0,,,,,,,,-0.01,-0.01,0.29,0,-12,1,0.01,0,,,,,,,,,,,,,,,,,
73403,0,,,,,,,,-0.19,0.01,0.61,1,-6,0,0.19,0,,,,,,,,,,,,,,,,,
73443,0,6,8,46,50,34,38,18,0.07,-0.03,0.11,0,2,1,0.08,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2241
73483,0,,,,,,,,-0.08,-0.02,0.47,0,-14,0,0.08,0,,,,,,,,,,,,,,,,,
73523,0,,,,,,,,-0.03,-0.01,0.48,0,2,-0,0.03,0,,,,,,,,,,,,,,,,,
73563,0,,,,,,,,0.15,-0.04,0.01,0,2,0,0.16,0,,,,,,,,,,,,,,,,,
73603,0,,,,,,,,-0.11,-0.04,0.39,0,-12,-0,0.11,0,,,,,,,,,,,,,,,,,
73643,0,6,8,46,50,34,38,17,0.05,-0.05,0.44,1,7,-1,0.07,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2274
73683,0,,,,,,,,0.25,-0.06,-0.03,1,8,1,0.26,0,,,,,,,,,,,,,,,,,
73723,0,,,,,,,,-0.02,-0.03,0.36,0,-13,1,0.04,0,,,,,,,,,,,,,,,,,
73763,0,,,,,,,,-0.23,-0.04,0.67,0,-14,0,0.23,0,,,,,,,,,,,,,,,,,
73803,0,,,,,,,,0.03,-0.04,0.64,0,13,-2,0.04,0,,,,,,,,,,,,,,,,,
73843,0,8,6,46,50,33,38,18,0.39,-0.05,0.14,1,33,-3,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2307
73883,0,,,,,,,,0.35,-0.06,0.13,0,15,-2,0.35,0,,,,,,,,,,,,,,,,,
73923,0,,,,,,,,-0.08,0.01,0.49,0,-20,0,0.08,0,,,,,,,,,,,,,,,,,
73963,0,,,,,,,,-0.39,0.03,0.77,-0,-29,-0,0.39,0,,,,,,,,,,,,,,,,,
74003,0,,,,,,,,-0.12,0.03,0.68,-1,1,-3,0.12,0,,,,,,,,,,,,,,,,,
74043,0,7,8,46,50,34,38,16,0.28,0.01,0.17,0,36,-4,0.28,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2341
74083,0,,,,,,,,0.51,-0.04,-0.24,0,36,-2,0.51,0,,,,,,,,,,,,,,,,,
74123,0,,,,,,,,0.66,-0.06,-0.58,-0,5,0,0.67,0,,,,,,,,,,,,,,,,,
74163,0,,,,,,,,0.24,-0.04,-0.09,-0,-29,2,0.25,0,,,,,,,,,,,,,,,,,
74203,0,,,,,,,,-0.18,-0.04,0.31,0,-27,0,0.19,0,,,,,,,,,,,,,,,,,
74243,0,6,8,46,50,34,38,17,-0.29,-0.02,0.63,1,5,-2,0.3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2374
74283,0,,,,,,,,0.08,-0.04,0.46,1,46,-4,0.09,0,,,,,,,,,,,,,,,,,
74323,0,,,,,,,,0.45,-0.06,-0.01,1,68,-3,0.45,0,,,,,,,,,,,,,,,,,
74363,0,,,,,,,,0.74,-0.08,-0.39,1,56,-1,0.75,0,,,,,,,,,,,,,,,,,
74403,0,,,,,,,,0.86,-0.07,-0.7,1,17,3,0.87,0,,,,,,,,,,,,,,,,,
74443,0,7,8,46,50,34,38,18,0.72,-0.06,-0.62,1,-25,5,0.73,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2407
74483,0,,,,,,,,0.38,-0.01,-0.18,1,-63,9,0.38,0,,,,,,,,,,,,,,,,,
74523,0,,,,,,,,-0.04,-0.0,0.23,1,-94,12,0.04,0,,,,,,,,,,,,,,,,,
74563,0,,,,,,,,-0.42,-0.02,0.57,1,-113,11,0.42,0,,,,,,,,,,,,,,,,,
74603,0,,,,,,,,-0.59,-0.02,0.84,0,-93,9,0.59,0,,,,,,,,,,,,,,,,,
74643,0,7,9,46,50,34,38,18,-0.24,-0.02,0.42,0,-60,7,0.24,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2441
74683,0,,,,,,,,-0.25,-0.03,0.36,0,-60,5,0.25,0,,,,,,,,,,,,,,,,,
74723,0,,,,,,,,-0.34,-0.05,0.67,0,-49,5,0.35,0,,,,,,,,,,,,,,,,,
74763,0,,,,,,,,-0.05,-0.05,0.25,0,-28,4,0.07,0,,,,,,,,,,,,,,,,,
74803,0,,,,,,,,-0.18,-0.01,0.51,0,-37,4,0.18,0,,,,,,,,,,,,,,,,,
74843,0,7,8,46,50,34,38,18,-0.15,-0.01,0.49,0,-22,3,0.16,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2474
74883,0,,,,,,,,-0.03,-0.07,0.24,0,-19,3,0.08,0,,,,,,,,,,,,,,,,,
74923,0,,,,,,,,-0.18,-0.06,0.58,1,-25,2,0.19,0,,,,,,,,,,,,,,,,,
74963,0,,,,,,,,0.06,-0.09,0.16,1,-7,2,0.1,0,,,,,,,,,,,,,,,,,
75003,0,,,,,,,,-0.09,-0.05,0.51,0,-17,2,0.1,0,,,,,,,,,,,,,,,,,
75043,0,8,8,46,50,34,38,18,0.04,-0.04,0.22,0,-3,1,0.06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2507
75083,0,,,,,,,,-0.09,0.0,0.56,0,-14,1,0.09,0,,,,,,,,,,,,,,,,,
75123,0,,,,,,,,0.07,-0.03,0.34,0,2,0,0.07,0,,,,,,,,,,,,,,,,,
75163,0,,,,,,,,-0.01,-0.05,0.56,0,-8,1,0.05,0,,,,,,,,,,,,,,,,,
75203,0,,,,,,,,-0.01,-0.08,0.69,0,3,1,0.08,0,,,,,,,,,,,,,,,,,
75243,0,7,7,46,50,34,38,18,0.05,-0.05,0.58,0,-9,1,0.07,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2541
75283,0,,,,,,,,-0.01,-0.02,0.57,0,-1,1,0.03,0,,,,,,,,,,,,,,,,,
75323,0,,,,,,,,0.09,-0.04,0.48,0,-9,1,0.09,0,,,,,,,,,,,,,,,,,
75363,0,,,,,,,,-0.04,-0.02,0.58,0,-0,1,0.04,0,,,,,,,,,,,,,,,,,
75403,0,,,,,,,,-0.01,-0.06,0.49,0,-6,0,0.06,0,,,,,,,,,,,,,,,,,
75443,0,7,7,46,50,34,38,16,-0.11,-0.08,0.66,0,-1,0,0.14,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2574
75483,0,,,,,,,,0.06,-0.11,0.5,0,-5,0,0.12,0,,,,,,,,,,,,,,,,,
75523,0,,,,,,,,0.02,-0.08,0.69,0,1,0,0.08,0,,,,,,,,,,,,,,,,,
75563,0,,,,,,,,0.12,-0.08,0.4,0,-2,0,0.15,0,,,,,,,,,,,,,,,,,
75603,0,,,,,,,,-0.09,-0.03,0.71,0,-4,0,0.09,0,,,,,,,,,,,,,,,,,
75643,0,6,8,46,50,34,38,18,0.1,-0.05,0.21,0,5,1,0.11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2607
75683,0,,,,,,,,-0.09,-0.08,0.55,0,-10,0,0.12,0,,,,,,,,,,,,,,,,,
75723,0,,,,,,,,0.04,-0.09,0.44,0,10,-1,0.1,0,,,,,,,,,,,,,,,,,
75763,0,,,,,,,,0.22,-0.08,-0.02,0,6,1,0.24,0,,,,,,,,,,,,,,,,,
75803,0,,,,,,,,-0.09,-0.03,0.36,0,-14,-0,0.1,0,,,,,,,,,,,,,,,,,
75843,0,6,8,46,50,34,38,18,-0.25,-0.05,0.67,1,-6,-1,0.25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.264
75883,0,,,,,,,,0.07,-0.04,0.48,1,23,-3,0.08,0,,,,,,,,,,,,,,,,,
75923,0,,,,,,,,0.43,-0.05,0.01,1,43,-2,0.44,0,,,,,,,,,,,,,,,,,
75963,0,,,,,,,,0.68,-0.06,-0.38,1,30,0,0.68,0,,,,,,,,,,,,,,,,,
76003,0,,,,,,,,0.45,-0.05,-0.28,1,-9,4,0.45,0,,,,,,,,,,,,,,,,,
76043,0,6,8,46,50,34,38,17,-0.02,0.02,0.15,1,-55,8,0.02,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2674
76083,0,,,,,,,,-0.38,0.05,0.5,1,-85,11,0.38,0,,,,,,,,,,,,,,,,,
76123,0,,,,,,,,-0.33,0.08,0.51,1,-92,12,0.34,0,,,,,,,,,,,,,,,,,
76163,0,,,,,,,,0.07,0.05,0.03,1,-81,11,0.09,0,,,,,,,,,,,,,,,,,
76203,0,,,,,,,,0.06,0.06,-0.04,1,-85,11,0.09,0,,,,,,,,,,,,,,,,,
76243,0,8,6,46,50,33,38,18,-0.31,0.09,0.35,1,-108,12,0.32,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2707
76283,0,,,,,,,,-0.63,0.08,0.66,0,-131,13,0.64,0,,,,,,,,,,,,,,,,,
76323,0,,,,,,,,-0.89,0.07,0.92,0,-121,11,0.89,0,,,,,,,,,,,,,,,,,
76363,0,,,,,,,,-0.81,0.06,1.08,0,-79,8,0.81,0,,,,,,,,,,,,,,,,,
76403,0,,,,,,,,-0.38,0.02,0.5,0,-60,7,0.38,0,,,,,,,,,,,,,,,,,
76443,0,8,6,46,50,34,38,18,-0.36,0.03,0.51,0,-69,6,0.36,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.274
76483,0,,,,,,,,-0.51,0.08,0.79,0,-62,5,0.52,0,,,,,,,,,,,,,,,,,
76523,0,,,,,,,,-0.3,0.05,0.68,1,-30,3,0.3,0,,,,,,,,,,,,,,,,,
76563,0,,,,,,,,-0.05,0.01,0.17,1,-28,3,0.05,0,,,,,,,,,,,,,,,,,
76603,0,,,,,,,,-0.2,0.05,0.51,0,-41,3,0.21,0,,,,,,,,,,,,,,,,,
76643,0,5,6,46,50,33,38,18,-0.31,0.08,0.8,0,-26,1,0.32,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2774
76683,0,,,,,,,,0.01,0.04,0.56,0,1,0,0.04,0,,,,,,,,,,,,,,,,,
76723,0,,,,,,,,0.27,0.01,0.08,0,-2,2,0.27,0,,,,,,,,,,,,,,,,,
76763,0,,,,,,,,-0.0,-0.0,0.31,0,-28,2,0.01,0,,,,,,,,,,,,,,,,,
76803,0,,,,,,,,-0.38,-0.04,0.63,0,-37,2,0.38,0,,,,,,,,,,,,,,,,,
76843,0,7,9,46,50,34,38,18,-0.38,-0.0,0.89,0,-11,-0,0.38,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2807
76883,0,,,,,,,,0.06,-0.06,0.41,0,27,-1,0.09,0,,,,,,,,,,,,,,,,,
76923,0,,,,,,,,0.43,-0.1,-0.05,0,37,0,0.44,0,,,,,,,,,,,,,,,,,
76963,0,,,,,,,,0.51,-0.13,-0.39,0,13,1,0.53,0,,,,,,,,,,,,,,,,,
77003,0,,,,,,,,0.12,-0.13,0.06,0,-31,3,0.18,0,,,,,,,,,,,,,,,,,
77043,0,8,8,46,50,34,38,17,-0.28,-0.07,0.43,-0,-68,5,0.29,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.284
77083,0,,,,,,,,-0.61,-0.05,0.73,-1,-76,5,0.61,0,,,,,,,,,,,,,,,,,
77123,0,,,,,,,,-0.79,-0.03,0.97,-0,-50,1,0.79,0,,,,,,,,,,,,,,,,,
77163,0,,,,,,,,-0.6,-0.01,1.16,0,-15,-4,0.6,0,,,,,,,,,,,,,,,,,
77203,0,,,,,,,,-0.15,-0.04,0.97,-0,29,-7,0.16,0,,,,,,,,,,,,,,,,,
77243,0,7,7,46,50,34,38,18,0.26,-0.1,0.4,-0,68,-10,0.28,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2874
77283,0,,,,,,,,0.59,-0.16,-0.05,0,91,-8,0.61,0,,,,,,,,,,,,,,,,,
77323,0,,,,,,,,0.81,-0.13,-0.42,0,81,-5,0.82,0,,,,,,,,,,,,,,,,,
77363,0,,,,,,,,0.55,-0.13,-0.26,0,44,-2,0.56,0,,,,,,,,,,,,,,,,,
77403,0,,,,,,,,0.06,-0.09,0.17,0,-4,2,0.11,0,,,,,,,,,,,,,,,,,
77443,0,7,7,46,50,34,38,16,-0.33,-0.04,0.52,0,-33,3,0.33,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2907
77483,0,,,,,,,,-0.57,-0.03,0.8,0,-17,1,0.57,0,,,,,,,,,,,,,,,,,
77523,0,,,,,,,,-0.31,-0.0,0.7,1,9,-0,0.31,0,,,,,,,,,,,,,,,,,
77563,0,,,,,,,,-0.14,-0.04,0.19,0,3,0,0.14,0,,,,,,,,,,,,,,,,,
77603,0,,,,,,,,-0.34,-0.06,0.53,1,-13,0,0.35,0,,,,,,,,,,,,,,,,,
77643,0,7,8,46,50,34,38,18,-0.29,-0.09,0.81,1,0,-0,0.3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.294
77683,0,,,,,,,,-0.01,-0.08,0.27,1,3,0,0.09,0,,,,,,,,,,,,,,,,,
77723,0,,,,,,,,-0.21,-0.04,0.59,1,-10,-1,0.21,0,,,,,,,,,,,,,,,,,
77763,0,,,,,,,,-0.2,-0.07,0.79,1,4,-1,0.21,0,,,,,,,,,,,,,,,,,
77803,0,,,,,,,,0.01,-0.08,0.26,1,5,0,0.08,0,,,,,,,,,,,,,,,,,
77843,0,6,8,46,50,34,38,17,-0.18,-0.02,0.59,0,-10,0,0.18,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.2974
77883,0,,,,,,,,-0.04,-0.02,0.59,0,9,-1,0.04,0,,,,,,,,,,,,,,,,,
77923,0,,,,,,,,0.08,-0.08,0.25,0,5,0,0.11,0,,,,,,,,,,,,,,,,,
77963,0,,,,,,,,-0.11,-0.05,0.58,0,-5,0,0.13,0,,,,,,,,,,,,,,,,,
78003,0,,,,,,,,0.16,-0.04,0.41,0,15,-1,0.16,0,,,,,,,,,,,,,,,,,
78043,0,8,8,46,50,34,38,17,0.1,-0.04,0.35,0,-2,0,0.1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.3007
78083,0,,,,,,,,-0.05,-0.02,0.5,0,3,-0,0.05,0,,,,,,,,,,,,,,,,,
78123,0,,,,,,,,0.15,-0.07,0.03,0,9,1,0.16,0,,,,,,,,,,,,,,,,,
78163,0,,,,,,,,-0.06,-0.05,0.4,0,-9,0,0.07,0,,,,,,,,,,,,,,,,,
78203,0,,,,,,,,0.09,-0.02,0.3,0,9,-0,0.09,0,,,,,,,,,,,,,,,,,
78243,0,7,8,46,50,34,38,18,0.17,-0.05,0.22,0,5,-0,0.18,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.304
78283,0,,,,,,,,-0.07,-0.02,0.56,0,-7,-1,0.08,0,,,,,,,,,,,,,,,,,
78323,0,,,,,,,,0.16,-0.06,0.29,1,12,-1,0.17,0,,,,,,,,,,,,,,,,,
78363,0,,,,,,,,0.15,-0.04,0.03,0,2,1,0.16,0,,,,,,,,,,,,,,,,,
78403,0,,,,,,,,-0.2,-0.01,0.4,0,-25,1,0.2,0,,,,,,,,,,,,,,,,,
78443,0,5,7,46,50,34,38,17,-0.54,-0.01,0.71,0,-46,2,0.54,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.3074
78483,0,,,,,,,,-0.82,0.01,0.95,-1,-57,3,0.82,0,,,,,,,,,,,,,,,,,
78523,0,,,,,,,,-1.04,0.04,1.15,-1,-59,1,1.04,0,,,,,,,,,,,,,,,,,
78563,0,,,,,,,,-0.9,0.06,1.16,-1,-77,6,0.91,0,,,,,,,,,,,,,,,,,
78603,0,,,,,,,,-0.35,0.02,0.56,-0,-61,5,0.35,0,,,,,,,,,,,,,,,,,
78643,0,5,8,46,50,34,38,17,0.09,-0.05,0.07,-0,-21,3,0.11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.3107
78683,0,,,,,,,,0.29,-0.07,0.04,-0,25,-2,0.3,0,,,,,,,,,,,,,,,,,
78723,0,,,,,,,,-0.04,-0.07,0.42,-1,44,-5,0.08,0,,,,,,,,,,,,,,,,,
78763,0,,,,,,,,-0.41,-0.04,0.72,-1,20,-3,0.41,0,,,,,,,,,,,,,,,,,
78803,0,,,,,,,,-0.71,-0.01,0.96,-1,-22,0,0.71,0,,,,,,,,,,,,,,,,,
78843,0,3,6,46,50,33,38,18,-0.79,0.03,1.07,-1,-63,5,0.79,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.314
78883,0,,,,,,,,-0.47,0.04,0.77,-0,-85,8,0.47,0,,,,,,,,,,,,,,,,,
78923,0,,,,,,,,-0.0,0.05,0.25,-0,-79,9,0.05,0,,,,,,,,,,,,,,,,,
78963,0,,,,,,,,0.11,-0.08,-0.18,-0,-70,7,0.13,0,,,,,,,,,,,,,,,,,
79003,0,,,,,,,,-0.24,0.01,0.23,-0,-59,2,0.24,0,,,,,,,,,,,,,,,,,
79043,0,4,3,46,50,34,38,19,-0.35,0.07,0.57,-0,-36,-2,0.35,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.3174
79083,0,,,,,,,,-0.6,0.06,0.79,-0,-4,-5,0.6,0,,,,,,,,,,,,,,,,,
79123,0,,,,,,,,-0.77,0.03,1.02,-0,16,-7,0.77,0,,,,,,,,,,,,,,,,,
79163,0,,,,,,,,-1.0,0.02,1.2,-0,-10,-3,1.0,0,,,,,,,,,,,,,,,,,
79203,0,,,,,,,,-0.98,0.07,1.24,-0,-41,2,0.98,0,,,,,,,,,,,,,,,,,
79243,0,2,5,46,51,33,37,18,-0.42,0.02,0.83,0,-25,-0,0.42,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.3207
79283,0,,,,,,,,-0.45,-0.0,0.9,0,-23,0,0.45,0,,,,,,,,,,,,,,,,,
79323,0,,,,,,,,-0.38,-0.0,0.84,0,-21,1,0.38,0,,,,,,,,,,,,,,,,,
79363,0,,,,,,,,-0.14,0.01,1.03,0,-14,-1,0.14,0,,,,,,,,,,,,,,,,,
79403,0,,,,,,,,-0.28,-0.05,0.71,0,-21,4,0.29,0,,,,,,,,,,,,,,,,,
79443,0,3,5,46,50,33,37,18,-0.47,-0.04,0.19,0,-35,13,0.47,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.324
79483,0,,,,,,,,-0.32,-0.07,0.13,0,-18,4,0.32,0,,,,,,,,,,,,,,,,,
79523,0,,,,,,,,-0.27,-0.01,0.13,1,-13,2,0.27,0,,,,,,,,,,,,,,,,,
79563,0,,,,,,,,-0.34,0.06,-0.28,1,-28,10,0.35,0,,,,,,,,,,,,,,,,,
79603,0,,,,,,,,-0.07,0.14,-0.13,0,-16,0,0.16,0,,,,,,,,,,,,,,,,,
79643,0,3,5,46,51,33,37,18,-0.39,0.03,-0.48,1,-21,6,0.4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,1.3274
79683,0,,,,,,,,-0.12,0.1,-0.41,1,-20,6,0.16,0,,,,,,,,,,,,,,,,,
79723,0,,,,,,,,-0.09,0.07,-0.31,0,-8,0,0.11,0,,,,,,,,,,,,,,,,,
79763,0,,,,,,,,-0.09,0.03,-0.38,0,-2,-1,0.09,0,,,,,,,,,,,,,,,,,
79803,0,,,,,,,,0.03,0.01,-0.31,1,-1,-5,0.03,0,,,,,,,,,,,,,,,,,
