"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"Unknown"|""|0|1024|25,"Log_Button"|""|0.0|10.0|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
50843,0,1,0,48,51,33,38,-4,0.06,0.08,0.71,1,-8,3,0.1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8474
50883,0,,,,,,,,-0.02,-0.01,0.59,0,2,-3,0.03,0,,,,,,,,,,,,,,,,,
50923,0,,,,,,,,0.34,0.07,0.86,1,13,-6,0.35,0,,,,,,,,,,,,,,,,,
50963,0,,,,,,,,0.66,0.15,1.07,1,22,-8,0.68,0,,,,,,,,,,,,,,,,,
51003,0,,,,,,,,0.33,0.06,0.85,1,24,-10,0.33,0,,,,,,,,,,,,,,,,,
51043,0,1,1,48,51,33,38,-4,0.25,0.01,0.67,1,25,-11,0.25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8507
51083,0,,,,,,,,0.3,0.08,0.52,1,2,5,0.31,0,,,,,,,,,,,,,,,,,
51123,0,,,,,,,,0.01,-0.03,0.04,1,8,-4,0.03,0,,,,,,,,,,,,,,,,,
51163,0,,,,,,,,0.07,-0.12,0.41,1,25,-23,0.14,0,,,,,,,,,,,,,,,,,
51203,0,,,,,,,,-0.03,-0.18,0.49,0,32,-34,0.19,0,,,,,,,,,,,,,,,,,
51243,0,-1,2,48,51,33,38,-5,-0.05,-0.23,0.68,-0,46,-45,0.23,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.854
51283,0,,,,,,,,0.26,-0.24,0.93,-1,56,-50,0.35,0,,,,,,,,,,,,,,,,,
51323,0,,,,,,,,0.08,-0.11,0.37,0,36,-31,0.13,0,,,,,,,,,,,,,,,,,
51363,0,,,,,,,,0.04,-0.09,0.28,2,27,-24,0.1,0,,,,,,,,,,,,,,,,,
51403,0,,,,,,,,0.17,-0.02,0.21,2,20,-21,0.17,0,,,,,,,,,,,,,,,,,
51443,0,1,1,48,51,33,38,-4,0.31,0.02,0.5,2,22,-24,0.31,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8574
51483,0,,,,,,,,0.27,-0.02,0.43,1,28,-25,0.27,0,,,,,,,,,,,,,,,,,
51523,0,,,,,,,,0.02,-0.05,0.36,0,18,-18,0.05,0,,,,,,,,,,,,,,,,,
51563,0,,,,,,,,0.04,0.03,0.28,2,5,-6,0.05,0,,,,,,,,,,,,,,,,,
51603,0,,,,,,,,0.2,0.18,0.2,2,6,-11,0.27,0,,,,,,,,,,,,,,,,,
51643,0,-1,2,48,51,33,38,-5,0.26,0.04,0.18,1,10,-10,0.26,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8607
51683,0,,,,,,,,0.23,0.07,0.17,1,9,-10,0.24,0,,,,,,,,,,,,,,,,,
51723,0,,,,,,,,0.18,0.06,0.16,1,6,-12,0.19,0,,,,,,,,,,,,,,,,,
51763,0,,,,,,,,0.04,0.14,0.15,1,-0,-13,0.15,0,,,,,,,,,,,,,,,,,
51803,0,,,,,,,,-0.05,0.28,0.14,1,-2,-14,0.29,0,,,,,,,,,,,,,,,,,
51843,0,0,1,48,51,33,38,-5,-0.01,0.28,0.13,2,4,-16,0.28,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.864
51883,0,,,,,,,,-0.08,0.26,0.13,1,-5,-13,0.27,0,,,,,,,,,,,,,,,,,
51923,0,,,,,,,,-0.05,0.31,0.12,-0,-14,-8,0.32,0,,,,,,,,,,,,,,,,,
51963,0,,,,,,,,-0.22,0.22,-0.28,3,-19,1,0.31,0,,,,,,,,,,,,,,,,,
52003,0,,,,,,,,-0.27,0.24,-0.25,2,-18,-4,0.36,0,,,,,,,,,,,,,,,,,
52043,0,-1,2,48,51,33,38,-4,-0.01,0.27,-0.18,2,-9,-5,0.27,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8674
52083,0,,,,,,,,-0.09,0.16,-0.17,2,7,-9,0.18,0,,,,,,,,,,,,,,,,,
52123,0,,,,,,,,-0.35,0.05,-0.46,1,-2,-4,0.35,0,,,,,,,,,,,,,,,,,
52163,0,,,,,,,,-0.05,0.07,0.01,1,10,-10,0.09,0,,,,,,,,,,,,,,,,,
52203,0,,,,,,,,-0.01,0.08,0.23,1,10,-9,0.08,0,,,,,,,,,,,,,,,,,
52243,0,-1,2,48,51,33,38,-4,0.05,0.07,0.27,1,9,-6,0.09,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8707
52283,0,,,,,,,,-0.01,0.05,0.28,1,5,-4,0.05,0,,,,,,,,,,,,,,,,,
52323,0,,,,,,,,-0.04,0.03,0.42,1,6,-4,0.06,0,,,,,,,,,,,,,,,,,
52363,0,,,,,,,,0.24,0.05,0.61,1,3,-3,0.24,0,,,,,,,,,,,,,,,,,
52403,0,,,,,,,,-0.05,0.03,0.59,1,3,-2,0.06,0,,,,,,,,,,,,,,,,,
52443,0,-0,2,48,51,33,38,-5,0.13,0.02,0.76,1,3,-3,0.13,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.874
52483,0,,,,,,,,0.08,0.03,0.8,1,0,-1,0.09,0,,,,,,,,,,,,,,,,,
52523,0,,,,,,,,0.01,0.03,0.88,1,-1,-1,0.03,0,,,,,,,,,,,,,,,,,
52563,0,,,,,,,,0.01,0.05,0.77,1,-1,-0,0.06,0,,,,,,,,,,,,,,,,,
52603,0,,,,,,,,0.05,0.1,0.85,1,-2,0,0.11,0,,,,,,,,,,,,,,,,,
52643,0,-1,2,48,51,33,38,-5,0.16,0.06,0.85,1,1,-1,0.17,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8774
52683,0,,,,,,,,0.01,0.0,0.68,1,4,-2,0.01,0,,,,,,,,,,,,,,,,,
52723,0,,,,,,,,0.11,0.1,0.82,1,-2,1,0.15,0,,,,,,,,,,,,,,,,,
52763,0,,,,,,,,-0.24,-0.01,0.28,1,-7,3,0.24,0,,,,,,,,,,,,,,,,,
52803,0,,,,,,,,-0.32,-0.09,0.42,0,14,-10,0.33,0,,,,,,,,,,,,,,,,,
52843,0,0,2,48,51,33,38,-4,-0.5,-0.13,0.32,-0,32,-19,0.52,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8807
52883,0,,,,,,,,-0.77,-0.13,-0.12,1,9,-8,0.78,0,,,,,,,,,,,,,,,,,
52923,0,,,,,,,,-0.33,-0.09,0.28,-0,10,-11,0.34,0,,,,,,,,,,,,,,,,,
52963,0,,,,,,,,-0.21,-0.03,0.25,-0,6,-5,0.21,0,,,,,,,,,,,,,,,,,
53003,0,,,,,,,,-0.27,-0.06,0.22,-0,7,-10,0.27,0,,,,,,,,,,,,,,,,,
53043,0,-1,3,48,51,33,38,-5,-0.19,0.01,0.16,-0,-11,5,0.19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.884
53083,0,,,,,,,,-0.5,-0.0,-0.25,-0,-13,12,0.5,0,,,,,,,,,,,,,,,,,
53123,0,,,,,,,,-0.38,0.03,-0.18,-1,7,-1,0.38,0,,,,,,,,,,,,,,,,,
53163,0,,,,,,,,0.0,0.08,0.23,-0,34,-23,0.08,0,,,,,,,,,,,,,,,,,
53203,0,,,,,,,,0.16,0.16,0.17,0,23,-13,0.23,0,,,,,,,,,,,,,,,,,
53243,0,1,2,48,51,33,38,-5,-0.18,0.16,-0.25,-0,-9,6,0.24,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8874
53283,0,,,,,,,,0.06,0.04,-0.16,-1,11,-14,0.07,0,,,,,,,,,,,,,,,,,
53323,0,,,,,,,,0.01,0.17,-0.15,1,-10,2,0.17,0,,,,,,,,,,,,,,,,,
53363,0,,,,,,,,0.0,0.1,-0.1,1,-1,-8,0.1,0,,,,,,,,,,,,,,,,,
53403,0,,,,,,,,-0.12,0.16,-0.1,1,-19,5,0.2,0,,,,,,,,,,,,,,,,,
53443,0,-1,2,48,51,33,38,-4,0.11,0.18,0.3,0,-5,-3,0.21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8907
53483,0,,,,,,,,-0.0,0.24,0.26,1,-1,-6,0.24,0,,,,,,,,,,,,,,,,,
53523,0,,,,,,,,-0.14,0.23,0.06,1,-20,3,0.27,0,,,,,,,,,,,,,,,,,
53563,0,,,,,,,,-0.13,0.21,0.03,0,-21,6,0.25,0,,,,,,,,,,,,,,,,,
53603,0,,,,,,,,-0.02,0.3,0.01,1,-3,4,0.3,0,,,,,,,,,,,,,,,,,
53643,0,0,3,48,51,33,38,-4,0.12,0.3,0.02,3,8,-1,0.32,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.894
53683,0,,,,,,,,-0.27,0.12,-0.36,2,-11,10,0.3,0,,,,,,,,,,,,,,,,,
53723,0,,,,,,,,0.08,0.18,0.09,3,8,-2,0.2,0,,,,,,,,,,,,,,,,,
53763,0,,,,,,,,0.38,0.24,0.45,2,25,-13,0.45,0,,,,,,,,,,,,,,,,,
53803,0,,,,,,,,0.38,0.23,0.44,2,22,-11,0.44,0,,,,,,,,,,,,,,,,,
53843,0,-1,2,48,51,33,38,-5,0.31,0.15,0.43,2,15,-7,0.34,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.8974
53883,0,,,,,,,,0.26,0.11,0.5,1,12,-6,0.28,0,,,,,,,,,,,,,,,,,
53923,0,,,,,,,,0.2,0.1,0.65,1,8,-5,0.23,0,,,,,,,,,,,,,,,,,
53963,0,,,,,,,,0.29,0.1,0.68,1,13,-6,0.31,0,,,,,,,,,,,,,,,,,
54003,0,,,,,,,,0.14,0.09,0.76,1,4,-3,0.16,0,,,,,,,,,,,,,,,,,
54043,0,1,0,48,51,33,38,-5,0.2,0.02,0.77,1,10,-4,0.2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9007
54083,0,,,,,,,,0.18,0.07,0.9,1,3,-2,0.19,0,,,,,,,,,,,,,,,,,
54123,0,,,,,,,,0.07,0.03,0.83,1,7,-3,0.08,0,,,,,,,,,,,,,,,,,
54163,0,,,,,,,,0.2,0.05,1.05,1,5,-3,0.21,0,,,,,,,,,,,,,,,,,
54203,0,,,,,,,,0.17,0.06,0.87,1,1,-1,0.18,0,,,,,,,,,,,,,,,,,
54243,0,-1,2,48,51,33,38,-4,0.11,0.03,0.91,1,1,-1,0.11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.904
54283,0,,,,,,,,0.12,0.01,1.04,1,0,-1,0.12,0,,,,,,,,,,,,,,,,,
54323,0,,,,,,,,0.14,-0.02,0.99,1,2,-2,0.14,0,,,,,,,,,,,,,,,,,
54363,0,,,,,,,,0.12,-0.06,0.82,1,4,-3,0.14,0,,,,,,,,,,,,,,,,,
54403,0,,,,,,,,-0.05,-0.01,0.64,1,-2,1,0.05,0,,,,,,,,,,,,,,,,,
54443,0,-1,4,48,51,33,38,-5,0.08,-0.05,0.68,0,10,-6,0.1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9074
54483,0,,,,,,,,0.43,0.12,0.93,1,14,-7,0.45,0,,,,,,,,,,,,,,,,,
54523,0,,,,,,,,0.73,0.18,1.13,2,10,-3,0.75,0,,,,,,,,,,,,,,,,,
54563,0,,,,,,,,0.78,0.07,1.3,2,29,-15,0.78,0,,,,,,,,,,,,,,,,,
54603,0,,,,,,,,0.65,0.14,0.67,0,7,-5,0.67,0,,,,,,,,,,,,,,,,,
54643,0,0,3,48,51,33,38,-4,0.57,0.21,0.22,2,14,-6,0.61,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9107
54683,0,,,,,,,,0.36,0.08,0.2,2,16,-12,0.37,0,,,,,,,,,,,,,,,,,
54723,0,,,,,,,,0.67,0.08,0.54,1,31,-15,0.67,0,,,,,,,,,,,,,,,,,
54763,0,,,,,,,,0.62,0.18,0.61,1,19,-6,0.65,0,,,,,,,,,,,,,,,,,
54803,0,,,,,,,,0.51,0.21,0.11,1,-1,8,0.55,0,,,,,,,,,,,,,,,,,
54843,0,-0,2,48,51,33,38,-5,0.14,0.15,-0.29,1,-16,19,0.21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.914
54883,0,,,,,,,,0.33,0.1,0.14,1,6,2,0.34,0,,,,,,,,,,,,,,,,,
54923,0,,,,,,,,0.19,0.2,-0.26,1,-13,16,0.28,0,,,,,,,,,,,,,,,,,
54963,0,,,,,,,,0.28,0.2,-0.19,0,12,1,0.34,0,,,,,,,,,,,,,,,,,
55003,0,,,,,,,,0.25,0.21,-0.18,1,0,13,0.32,0,,,,,,,,,,,,,,,,,
55043,0,0,2,48,51,33,38,-5,0.21,0.1,-0.12,1,9,-1,0.24,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9174
55083,0,,,,,,,,0.11,0.18,-0.12,1,-6,11,0.21,0,,,,,,,,,,,,,,,,,
55123,0,,,,,,,,0.29,0.16,0.28,1,12,-1,0.33,0,,,,,,,,,,,,,,,,,
55163,0,,,,,,,,0.09,0.09,0.25,1,6,3,0.13,0,,,,,,,,,,,,,,,,,
55203,0,,,,,,,,0.01,0.19,0.18,1,-7,10,0.19,0,,,,,,,,,,,,,,,,,
55243,0,0,1,48,51,33,38,-5,-0.02,0.21,0.12,1,-7,10,0.21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9207
55283,0,,,,,,,,-0.01,0.21,0.08,2,-4,5,0.21,0,,,,,,,,,,,,,,,,,
55323,0,,,,,,,,-0.07,0.16,0.04,2,-8,3,0.17,0,,,,,,,,,,,,,,,,,
55363,0,,,,,,,,-0.08,0.16,0.02,2,-3,-4,0.18,0,,,,,,,,,,,,,,,,,
55403,0,,,,,,,,0.19,0.19,0.03,2,9,-10,0.27,0,,,,,,,,,,,,,,,,,
55443,0,0,2,48,51,33,38,-5,-0.01,0.03,-0.01,1,5,-6,0.03,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.924
55483,0,,,,,,,,-0.33,-0.09,-0.39,1,-7,2,0.34,0,,,,,,,,,,,,,,,,,
55523,0,,,,,,,,-0.1,-0.05,0.02,1,3,-4,0.11,0,,,,,,,,,,,,,,,,,
55563,0,,,,,,,,-0.13,-0.0,0.25,1,5,-4,0.13,0,,,,,,,,,,,,,,,,,
55603,0,,,,,,,,-0.01,-0.02,0.42,1,5,-3,0.03,0,,,,,,,,,,,,,,,,,
55643,0,0,0,48,51,33,38,-5,0.08,-0.03,0.49,1,-2,-0,0.08,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9274
55683,0,,,,,,,,-0.07,-0.05,0.64,1,6,-2,0.09,0,,,,,,,,,,,,,,,,,
55723,0,,,,,,,,0.14,0.01,0.84,1,-0,-1,0.14,0,,,,,,,,,,,,,,,,,
55763,0,,,,,,,,-0.06,-0.04,0.75,1,7,-2,0.08,0,,,,,,,,,,,,,,,,,
55803,0,,,,,,,,0.11,0.02,0.8,1,-2,0,0.11,0,,,,,,,,,,,,,,,,,
55843,0,-0,2,48,51,33,38,-5,0.02,-0.04,0.65,1,7,-2,0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9307
55883,0,,,,,,,,0.12,-0.01,0.88,1,-0,-0,0.12,0,,,,,,,,,,,,,,,,,
55923,0,,,,,,,,-0.03,-0.04,0.75,1,-1,0,0.05,0,,,,,,,,,,,,,,,,,
55963,0,,,,,,,,-0.01,-0.03,0.68,1,0,-0,0.03,0,,,,,,,,,,,,,,,,,
56003,0,,,,,,,,0.01,-0.04,0.76,1,1,-0,0.04,0,,,,,,,,,,,,,,,,,
56043,0,0,2,48,51,33,38,-4,-0.06,-0.02,0.74,1,-2,1,0.06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.934
56083,0,,,,,,,,0.01,0.02,0.58,1,-5,2,0.02,0,,,,,,,,,,,,,,,,,
56123,0,,,,,,,,0.14,0.02,0.78,1,2,-2,0.14,0,,,,,,,,,,,,,,,,,
56163,0,,,,,,,,-0.04,-0.05,0.36,1,-6,3,0.06,0,,,,,,,,,,,,,,,,,
56203,0,,,,,,,,-0.15,-0.14,0.27,0,1,-3,0.21,0,,,,,,,,,,,,,,,,,
56243,0,-1,2,48,51,33,38,-4,-0.02,-0.14,0.6,-0,21,-16,0.14,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9374
56283,0,,,,,,,,-0.28,-0.23,0.11,-0,13,-10,0.36,0,,,,,,,,,,,,,,,,,
56323,0,,,,,,,,-0.1,-0.09,0.1,-1,16,-13,0.14,0,,,,,,,,,,,,,,,,,
56363,0,,,,,,,,-0.06,0.04,0.1,-1,10,-13,0.07,0,,,,,,,,,,,,,,,,,
56403,0,,,,,,,,-0.15,0.04,-0.3,-1,-10,2,0.16,0,,,,,,,,,,,,,,,,,
56443,0,-0,3,48,51,33,38,-4,-0.0,-0.09,-0.19,-1,7,-16,0.09,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9407
56483,0,,,,,,,,0.2,-0.11,0.22,-1,24,-32,0.22,0,,,,,,,,,,,,,,,,,
56523,0,,,,,,,,0.41,-0.21,0.56,-1,36,-44,0.46,0,,,,,,,,,,,,,,,,,
56563,0,,,,,,,,0.54,-0.13,0.64,-1,33,-37,0.55,0,,,,,,,,,,,,,,,,,
56603,0,,,,,,,,0.32,-0.22,0.54,-0,24,-25,0.38,0,,,,,,,,,,,,,,,,,
56643,0,1,1,48,51,33,38,-4,0.34,-0.19,0.41,0,13,-14,0.39,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.944
56683,0,,,,,,,,0.27,-0.15,0.35,-0,23,-21,0.31,0,,,,,,,,,,,,,,,,,
56723,0,,,,,,,,0.17,-0.04,-0.03,1,5,-5,0.18,0,,,,,,,,,,,,,,,,,
56763,0,,,,,,,,0.21,-0.08,0.23,2,18,-18,0.23,0,,,,,,,,,,,,,,,,,
56803,0,,,,,,,,0.03,-0.09,-0.2,1,5,-5,0.1,0,,,,,,,,,,,,,,,,,
56843,0,1,1,48,51,33,38,-4,0.18,-0.04,-0.18,1,11,-6,0.19,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9474
56883,0,,,,,,,,0.3,-0.03,-0.02,0,21,-10,0.3,0,,,,,,,,,,,,,,,,,
56923,0,,,,,,,,0.18,0.01,0.0,-1,10,-10,0.18,0,,,,,,,,,,,,,,,,,
56963,0,,,,,,,,-0.06,0.04,0.02,-1,-0,-6,0.07,0,,,,,,,,,,,,,,,,,
57003,0,,,,,,,,-0.17,0.05,-0.28,-0,-7,-2,0.17,0,,,,,,,,,,,,,,,,,
57043,0,1,2,48,51,33,38,-4,-0.16,0.17,-0.32,-1,-8,2,0.23,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9507
57083,0,,,,,,,,-0.15,0.16,-0.47,-1,-7,4,0.22,0,,,,,,,,,,,,,,,,,
57123,0,,,,,,,,-0.05,0.17,-0.36,-2,-3,6,0.18,0,,,,,,,,,,,,,,,,,
57163,0,,,,,,,,-0.06,0.13,-0.31,-2,6,1,0.14,0,,,,,,,,,,,,,,,,,
57203,0,,,,,,,,-0.06,0.2,-0.23,-2,5,-1,0.21,0,,,,,,,,,,,,,,,,,
57243,0,1,2,48,51,33,38,-4,-0.03,0.21,-0.17,-1,-12,8,0.21,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.954
57283,0,,,,,,,,-0.3,0.16,-0.52,-1,-5,4,0.34,0,,,,,,,,,,,,,,,,,
57323,0,,,,,,,,0.06,0.25,-0.04,-2,-0,2,0.25,0,,,,,,,,,,,,,,,,,
57363,0,,,,,,,,-0.3,0.03,-0.41,-2,11,-6,0.3,0,,,,,,,,,,,,,,,,,
57403,0,,,,,,,,-0.49,-0.16,-0.72,-1,14,-9,0.51,0,,,,,,,,,,,,,,,,,
57443,0,-1,1,48,51,33,38,-5,-0.2,-0.1,-0.2,-1,18,-13,0.23,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9574
57483,0,,,,,,,,-0.09,-0.1,0.09,-1,17,-11,0.13,0,,,,,,,,,,,,,,,,,
57523,0,,,,,,,,-0.06,-0.05,0.24,-1,11,-7,0.07,0,,,,,,,,,,,,,,,,,
57563,0,,,,,,,,-0.18,-0.05,0.36,-0,4,-5,0.19,0,,,,,,,,,,,,,,,,,
57603,0,,,,,,,,-0.03,-0.05,0.4,-0,10,-6,0.06,0,,,,,,,,,,,,,,,,,
57643,0,1,2,48,51,33,38,-5,-0.09,-0.01,0.63,-0,0,-3,0.09,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.9607
57683,0,,,,,,,,0.01,-0.04,0.66,0,8,-4,0.04,0,,,,,,,,,,,,,,,,,
57723,0,,,,,,,,-0.09,-0.05,0.74,0,-2,-1,0.1,0,,,,,,,,,,,,,,,,,
57763,0,,,,,,,,0.11,-0.08,0.63,0,6,-2,0.13,0,,,,,,,,,,,,,,,,,
57803,0,,,,,,,,-0.08,-0.06,0.78,0,0,-1,0.1,0,,,,,,,,,,,,,,,,,
