"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Brake_F"|"Bar"|0|2000|10,"Brake_R"|"Bar"|0|2000|10,"Height_RF"|"mm"|0|255|10,"Height_LF"|"mm"|0|255|10,"Height_LR"|"mm"|0|80|10,"Height_RR"|"mm"|0|255|10,"Steering"|"deg"|-100|100|10,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"Unknown"|""|0|1024|25,"Log_Button"|""|0.0|10.0|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"kph"|0.0|150.0|10,"Altitude"|"m"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"km"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
20083,0,,,,,,,,-0.05,-0.15,0.59,1,36,-6,0.16,0,,,,,,,,,,,,,,,,,
20123,0,,,,,,,,-0.38,-0.05,0.85,1,-1,-3,0.38,0,,,,,,,,,,,,,,,,,
20163,0,,,,,,,,-0.2,0.04,1.04,1,-28,1,0.2,0,,,,,,,,,,,,,,,,,
20203,0,,,,,,,,0.22,0.04,0.47,1,-24,1,0.22,0,,,,,,,,,,,,,,,,,
20243,0,-1,2,46,49,32,36,7,0.56,-0.05,0.06,1,10,-3,0.56,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3374
20283,0,,,,,,,,0.64,-0.09,0.1,0,42,-7,0.65,0,,,,,,,,,,,,,,,,,
20323,0,,,,,,,,0.25,-0.14,0.46,0,53,-9,0.29,0,,,,,,,,,,,,,,,,,
20363,0,,,,,,,,-0.17,-0.15,0.75,0,30,-6,0.23,0,,,,,,,,,,,,,,,,,
20403,0,,,,,,,,-0.52,-0.06,0.99,0,-7,-2,0.52,0,,,,,,,,,,,,,,,,,
20443,0,1,0,46,49,31,35,7,-0.66,0.04,1.15,0,-41,3,0.66,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3407
20483,0,,,,,,,,-0.28,0.06,0.59,0,-48,5,0.29,0,,,,,,,,,,,,,,,,,
20523,0,,,,,,,,0.15,0.02,0.1,1,-24,5,0.15,0,,,,,,,,,,,,,,,,,
20563,0,,,,,,,,0.5,-0.08,-0.3,1,11,1,0.51,0,,,,,,,,,,,,,,,,,
20603,0,,,,,,,,0.79,-0.13,-0.51,1,44,-3,0.8,0,,,,,,,,,,,,,,,,,
20643,0,0,3,46,49,32,35,6,0.56,-0.19,-0.27,0,57,-5,0.59,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.344
20683,0,,,,,,,,0.07,-0.19,0.16,0,39,-2,0.21,0,,,,,,,,,,,,,,,,,
20723,0,,,,,,,,-0.32,-0.1,0.46,0,-2,4,0.33,0,,,,,,,,,,,,,,,,,
20763,0,,,,,,,,-0.42,-0.0,0.75,0,-30,5,0.42,0,,,,,,,,,,,,,,,,,
20803,0,,,,,,,,0.0,0.02,0.27,0,-30,5,0.02,0,,,,,,,,,,,,,,,,,
20843,0,0,2,46,49,32,36,8,0.38,-0.1,-0.16,0,-6,3,0.39,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3474
20883,0,,,,,,,,0.56,-0.16,-0.24,0,28,-3,0.58,0,,,,,,,,,,,,,,,,,
20923,0,,,,,,,,0.23,-0.17,0.19,-0,51,-6,0.29,0,,,,,,,,,,,,,,,,,
20963,0,,,,,,,,-0.19,-0.09,0.53,-0,44,-7,0.22,0,,,,,,,,,,,,,,,,,
21003,0,,,,,,,,-0.54,0.01,0.81,-0,9,-3,0.54,0,,,,,,,,,,,,,,,,,
21043,0,1,0,46,49,32,36,8,-0.62,0.08,1.03,-0,-30,2,0.63,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3507
21083,0,,,,,,,,-0.23,0.14,0.59,0,-53,7,0.27,0,,,,,,,,,,,,,,,,,
21123,0,,,,,,,,0.19,0.06,0.16,0,-36,4,0.2,0,,,,,,,,,,,,,,,,,
21163,0,,,,,,,,0.52,-0.02,0.12,0,5,-2,0.52,0,,,,,,,,,,,,,,,,,
21203,0,,,,,,,,0.45,-0.13,0.43,0,42,-6,0.46,0,,,,,,,,,,,,,,,,,
21243,0,1,0,46,49,31,36,7,0.19,-0.19,0.73,0,62,-8,0.27,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.354
21283,0,,,,,,,,-0.22,-0.18,0.97,0,68,-9,0.29,0,,,,,,,,,,,,,,,,,
21323,0,,,,,,,,-0.56,-0.13,1.17,-0,51,-7,0.58,0,,,,,,,,,,,,,,,,,
21363,0,,,,,,,,-0.83,-0.06,1.32,-0,12,-2,0.84,0,,,,,,,,,,,,,,,,,
21403,0,,,,,,,,-0.93,0.04,1.45,-0,-26,2,0.93,0,,,,,,,,,,,,,,,,,
21443,0,-0,2,46,49,32,36,8,-0.5,0.09,1.43,-0,-40,2,0.51,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3574
21483,0,,,,,,,,-0.03,0.05,0.78,0,-22,-0,0.05,0,,,,,,,,,,,,,,,,,
21523,0,,,,,,,,0.28,-0.03,0.25,0,13,-2,0.28,0,,,,,,,,,,,,,,,,,
21563,0,,,,,,,,0.09,-0.11,0.58,0,37,-6,0.14,0,,,,,,,,,,,,,,,,,
21603,0,,,,,,,,-0.3,-0.12,0.85,0,31,-5,0.33,0,,,,,,,,,,,,,,,,,
21643,0,1,0,46,49,31,36,8,-0.63,-0.06,1.07,0,-3,-1,0.63,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3607
21683,0,,,,,,,,-0.73,0.01,1.15,0,-36,5,0.73,0,,,,,,,,,,,,,,,,,
21723,0,,,,,,,,-0.24,0.07,0.83,0,-44,5,0.25,0,,,,,,,,,,,,,,,,,
21763,0,,,,,,,,0.19,0.07,0.29,0,-31,4,0.2,0,,,,,,,,,,,,,,,,,
21803,0,,,,,,,,0.53,-0.02,-0.14,0,1,1,0.53,0,,,,,,,,,,,,,,,,,
21843,0,1,0,46,49,32,36,7,0.78,-0.1,-0.5,1,34,-1,0.79,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.364
21883,0,,,,,,,,0.51,-0.14,-0.02,1,46,-4,0.53,0,,,,,,,,,,,,,,,,,
21923,0,,,,,,,,0.04,-0.15,0.36,0,26,-3,0.15,0,,,,,,,,,,,,,,,,,
21963,0,,,,,,,,-0.35,-0.08,0.67,0,-12,3,0.36,0,,,,,,,,,,,,,,,,,
22003,0,,,,,,,,-0.66,-0.02,0.92,0,-52,9,0.66,0,,,,,,,,,,,,,,,,,
22043,0,0,2,46,49,32,36,6,-0.85,0.03,1.12,0,-80,11,0.85,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3674
22083,0,,,,,,,,-0.54,0.13,0.64,0,-79,12,0.55,0,,,,,,,,,,,,,,,,,
22123,0,,,,,,,,-0.06,0.05,0.22,0,-46,8,0.07,0,,,,,,,,,,,,,,,,,
22163,0,,,,,,,,0.33,-0.04,0.11,0,-4,2,0.33,0,,,,,,,,,,,,,,,,,
22203,0,,,,,,,,-0.11,-0.07,0.47,0,18,-0,0.13,0,,,,,,,,,,,,,,,,,
22243,0,1,1,46,49,31,36,7,-0.47,-0.07,0.76,0,16,-0,0.48,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3707
22283,0,,,,,,,,-0.76,-0.03,1.0,-0,-3,1,0.76,0,,,,,,,,,,,,,,,,,
22323,0,,,,,,,,-0.91,0.05,1.0,-0,-37,5,0.91,0,,,,,,,,,,,,,,,,,
22363,0,,,,,,,,-0.63,0.09,0.66,0,-61,8,0.63,0,,,,,,,,,,,,,,,,,
22403,0,,,,,,,,-0.13,0.08,0.36,0,-58,6,0.15,0,,,,,,,,,,,,,,,,,
22443,0,-0,2,46,49,32,35,7,0.28,-0.01,-0.09,0,-30,4,0.28,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.374
22483,0,,,,,,,,0.48,-0.07,-0.24,0,10,-1,0.48,0,,,,,,,,,,,,,,,,,
22523,0,,,,,,,,0.14,-0.1,0.18,0,38,-6,0.17,0,,,,,,,,,,,,,,,,,
22563,0,,,,,,,,-0.27,-0.06,0.53,0,24,-6,0.28,0,,,,,,,,,,,,,,,,,
22603,0,,,,,,,,-0.47,0.05,0.73,0,-12,0,0.47,0,,,,,,,,,,,,,,,,,
22643,0,-1,2,46,49,32,36,7,-0.09,0.06,0.71,0,-26,1,0.11,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0.0,0.0,0,0.0,0.3774
22683,0,,,,,,,,0.3,-0.04,0.2,0,-3,-1,0.31,0,,,,,,,,,,,,,,,,,
